Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,228729,0.660971385,94045.74999999997,3.811530626273232
2,1132170,3.382224411,155565.25000000006,11.432798216670491
3,107991,0.253101934,45495.25000000001,3.497316071992421
4,578966,1.387525597,90586.75000000007,9.14959839754099
5,44064,0.081648924,43469.99999999998,1.7381562857480983
