Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,166242,0.480705384,59641.0,4.330684867272774
2,2381738,7.114134891,289494.0,12.971510731810929
3,75247,0.176279785,28827.5,3.9488336700690088
4,593347,1.42242623,96403.75,8.760895805571653
5,63670,0.117731108,63756.0,1.6331503616682912
