Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,173037,0.502053738,55358.5,4.9904682250133385
2,431980,1.291458813,48565.25,14.1575924423797
3,201518,0.475238492,77494.25,3.931885917203635
4,504480,1.210575228,82732.5,8.64538794396127
5,16027,0.029683886,18643.75,1.3995240902045538
