Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,351910,1.018783922,107403.75,5.003856941250076
2,1823562,5.457787743,205840.25,13.861567668337068
3,226107,0.531288114,82661.25,4.079862505131247
4,431166,1.035537933,72681.75,8.220397229782224
5,78026,0.14449006,79541.25,1.5847588871794092
