ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,1,42,50.5,40,49,35,1006.5,1187,21560,1960,213,1960,8190,11,3.2,1105073545,1171080309,798920202,680685546,197799780
2,3,22,25,11,19,17,1048.5,1187,1045,209,77,209,1229,5,3.4,1105073545,1171080309,798920202,680685546,197799780
3,1,20.5,25,14,23,25,1070.5,1187,2576,322,99,322,2172,8,3.2,1105073545,1171080309,798920202,680685546,197799780
4,3,42.5,25.5,26,17,23,1048.5,1212,3094,442,109,442,2420,7,3.4,1105073545,1171080309,798920202,680685546,197799780
5,3,37,49,20,32,30,1054,1290.5,5760,640,134,640,3760,9,3.4,1105073545,1171080309,798920202,680685546,197799780
6,1,37,33.5,35,25,16,1054,1339.5,4375,875,136,875,2795,5,3.2,1105073545,1171080309,798920202,680685546,197799780
7,3,19,34,12,33,17,1066,1086.5,1980,396,107,396,1926,5,3.4,1105073545,1171080309,798920202,680685546,197799780
8,3,18,34,16,18,27,1085,1086.5,2304,288,95,288,2124,8,3.4,1105073545,1171080309,798920202,680685546,197799780
9,1,49,45.5,39,32,16,1208,1187,6240,1248,158,1248,3520,5,3.2,1105073545,1171080309,798920202,680685546,197799780
10,3,35,45.5,21,32,30,1257,1187,6048,672,136,672,3852,9,3.4,1105073545,1171080309,798920202,680685546,197799780
11,3,35.5,20,19,17,17,1208,1292.5,1615,323,89,323,1547,5,3.4,1105073545,1171080309,798920202,680685546,197799780
12,3,19,20,17,16,27,1208,1312.5,2176,272,93,272,2054,8,3.4,1105073545,1171080309,798920202,680685546,197799780
13,3,16.5,20,10,16,17,1227,1312.5,800,160,69,160,1044,5,3.4,1105073545,1171080309,798920202,680685546,197799780
14,3,35.5,24.5,21,21,23,1208,1348.5,3087,441,107,441,2373,7,3.4,1105073545,1171080309,798920202,680685546,197799780
15,1,52.5,45,42,34,16,1006.5,1086.5,7140,1428,168,1428,3860,5,3.2,1105073545,1171080309,798920202,680685546,197799780
16,5,52.5,42,51,27,8,1006.5,1131.5,2754,1377,164,1377,2625,2,4,1105073545,1171080309,798920202,680685546,197799780
17,1,40.5,38,40,28,28,951.5,1187,10080,1120,164,1120,4928,9,3.2,1105073545,1171080309,798920202,680685546,197799780
18,3,40.5,21,30,20,13,951.5,1225,2400,600,113,600,1900,4,3.4,1105073545,1171080309,798920202,680685546,197799780
19,3,40.5,24.5,32,18,30,951.5,1246,5184,576,130,576,3576,9,3.4,1105073545,1171080309,798920202,680685546,197799780
20,4,28,44,16,27,48,1050,932.5,6912,432,134,432,4560,16,3,1105073545,1171080309,798920202,680685546,197799780
21,3,27,44,19,32,30,1078,932.5,5472,608,132,608,3668,9,3.4,1105073545,1171080309,798920202,680685546,197799780
22,5,55,30.5,51,26,12,1050,976.5,3978,1326,166,1326,3174,3,4,1105073545,1171080309,798920202,680685546,197799780
23,3,47.5,44,31,28,27,1098,1187,6944,868,145,868,4054,8,3.4,1105073545,1171080309,798920202,680685546,197799780
24,3,47.5,32.5,33,30,13,1098,1231,3960,990,139,990,2628,4,3.4,1105073545,1171080309,798920202,680685546,197799780
25,1,44,55.5,33,49,32,1112,1012,16170,1617,196,1617,6865,10,3.2,1105073545,1171080309,798920202,680685546,197799780
26,1,37.5,55.5,18,37,16,1156,1012,3330,666,126,666,2426,5,3.2,1105073545,1171080309,798920202,680685546,197799780
27,1,41,41,39,32,16,1152.5,1187,6240,1248,158,1248,3520,5,3.2,1105073545,1171080309,798920202,680685546,197799780
28,3,41,35.5,26,33,34,1152.5,1228,8580,858,152,858,4870,10,3.4,1105073545,1171080309,798920202,680685546,197799780
29,2,84,57.5,66,44,66,1208,1010,49368,2904,286,2904,17424,17,3.9,1105073545,1171080309,798920202,680685546,197799780
30,1,37,39,31,23,35,1006.5,1244.5,7843,713,143,713,4493,11,3.2,1105073545,1171080309,798920202,680685546,197799780
31,3,47.5,39,31,22,13,1043.5,1244.5,2728,682,119,682,2060,4,3.4,1105073545,1171080309,798920202,680685546,197799780
32,3,17,37,13,36,13,1006.5,1290.5,1872,468,111,468,1742,4,3.4,1105073545,1171080309,798920202,680685546,197799780
33,3,23.5,17,14,16,17,1023.5,1290.5,1120,224,77,224,1244,5,3.4,1105073545,1171080309,798920202,680685546,197799780
34,3,23.5,20,14,17,17,1023.5,1307.5,1190,238,79,238,1292,5,3.4,1105073545,1171080309,798920202,680685546,197799780
35,1,40.5,45.5,24,42,25,1006.5,1327.5,8064,1008,157,1008,4308,8,3.2,1105073545,1171080309,798920202,680685546,197799780
36,1,30,52,13,35,32,934.5,1086.5,4550,455,128,455,3527,10,3.2,1105073545,1171080309,798920202,680685546,197799780
37,3,27.5,52,17,35,13,964.5,1086.5,2380,595,117,595,1947,4,3.4,1105073545,1171080309,798920202,680685546,197799780
38,5,57.5,35,55,24,12,934.5,1138.5,3960,1320,170,1320,3216,3,4,1105073545,1171080309,798920202,680685546,197799780
39,3,34,34.5,31,32,27,1110,1086.5,7936,992,153,992,4394,8,3.4,1105073545,1171080309,798920202,680685546,197799780
40,1,49.5,34.5,32,19,16,1144,1086.5,3040,608,118,608,2240,5,3.2,1105073545,1171080309,798920202,680685546,197799780
41,1,36.5,43,18,26,22,1006.5,932.5,3276,468,110,468,2404,7,3.2,1105073545,1171080309,798920202,680685546,197799780
42,1,36.5,31.5,29,23,16,1006.5,975.5,3335,667,120,667,2331,5,3.2,1105073545,1171080309,798920202,680685546,197799780
43,4,49,53.5,30,36,39,1006.5,1014,14040,1080,171,1080,6228,13,3,1105073545,1171080309,798920202,680685546,197799780
44,3,49.5,22,30,17,17,1055.5,1014,2550,510,111,510,2108,5,3.4,1105073545,1171080309,798920202,680685546,197799780
45,3,49.5,31.5,34,18,13,1055.5,1036,2448,612,117,612,1964,4,3.4,1105073545,1171080309,798920202,680685546,197799780
46,1,40.5,31,28,28,16,951.5,1277.5,3920,784,128,784,2576,5,3.2,1105073545,1171080309,798920202,680685546,197799780
47,3,40.5,23,34,19,17,951.5,1308.5,3230,646,123,646,2448,5,3.4,1105073545,1171080309,798920202,680685546,197799780
48,4,40.5,41.5,22,30,60,951.5,1331.5,13200,660,164,660,6900,20,3,1105073545,1171080309,798920202,680685546,197799780
49,1,41.5,47,40,29,16,1250.5,1292.5,5800,1160,154,1160,3368,5,3.2,1105073545,1171080309,798920202,680685546,197799780
50,1,41.5,33.5,22,28,16,1250.5,1339.5,3080,616,116,616,2216,5,3.2,1105073545,1171080309,798920202,680685546,197799780
51,2,81.5,72.5,64,57,42,1112,932.5,40128,3648,284,3648,13812,11,3.9,1105073545,1171080309,798920202,680685546,197799780
52,2,39,70.5,27,56,42,1208,932.5,16632,1512,208,1512,8484,11,3.9,1105073545,1171080309,798920202,680685546,197799780
53,1,45,70.5,32,57,16,1247,932.5,9120,1824,194,1824,4672,5,3.2,1105073545,1171080309,798920202,680685546,197799780
54,4,44,45.5,27,33,45,1110,1128,13365,891,165,891,6291,15,3,1105073545,1171080309,798920202,680685546,197799780
55,1,39.5,45.5,20,38,16,1154,1128,3800,760,132,760,2616,5,3.2,1105073545,1171080309,798920202,680685546,197799780
56,5,84,46,75,36,8,1208,1239.5,5400,2700,230,2700,4476,2,4,1105073545,1171080309,798920202,680685546,197799780
57,1,40,40.5,21,40,28,1208,1133,7560,840,150,840,4256,9,3.2,1105073545,1171080309,798920202,680685546,197799780
58,3,24,40.5,13,37,30,1248,1133,4329,481,130,481,3481,9,3.4,1105073545,1171080309,798920202,680685546,197799780
59,3,20,40.5,12,34,17,1272,1133,2040,408,109,408,1972,5,3.4,1105073545,1171080309,798920202,680685546,197799780
60,1,44,39.5,27,33,28,1208,1086.5,8019,891,148,891,4251,9,3.2,1105073545,1171080309,798920202,680685546,197799780
61,3,40,39.5,32,25,34,1252,1086.5,8000,800,148,800,4676,10,3.4,1105073545,1171080309,798920202,680685546,197799780
62,1,50,51.5,37,47,16,1098,1270.5,8695,1739,184,1739,4427,5,3.2,1105073545,1171080309,798920202,680685546,197799780
63,3,21,21,15,19,20,1148,1270.5,1710,285,88,285,1645,6,3.4,1105073545,1171080309,798920202,680685546,197799780
64,3,24.5,21,19,19,23,1169,1270.5,2527,361,99,361,2109,7,3.4,1105073545,1171080309,798920202,680685546,197799780
65,3,45.5,30.5,32,18,30,1148,1291.5,5184,576,130,576,3576,9,3.4,1105073545,1171080309,798920202,680685546,197799780
66,3,33,43,28,37,23,936.5,991,7252,1036,153,1036,4026,7,3.4,1105073545,1171080309,798920202,680685546,197799780
67,3,22.5,24,15,18,20,969.5,991,1620,270,86,270,1590,6,3.4,1105073545,1171080309,798920202,680685546,197799780
68,3,22.5,19,12,17,17,969.5,1015,1020,204,75,204,1190,5,3.4,1105073545,1171080309,798920202,680685546,197799780
69,3,24,33.5,17,23,17,936.5,1034,1955,391,97,391,1751,5,3.4,1105073545,1171080309,798920202,680685546,197799780
70,3,31.5,33.5,14,24,30,960.5,1034,3024,336,106,336,2616,9,3.4,1105073545,1171080309,798920202,680685546,197799780
71,3,27,46.5,13,37,30,888,866.5,4329,481,130,481,3481,9,3.4,1105073545,1171080309,798920202,680685546,197799780
72,3,26,20,17,18,17,915,866.5,1530,306,87,306,1496,5,3.4,1105073545,1171080309,798920202,680685546,197799780
73,3,26,26.5,10,25,13,915,886.5,1000,250,83,250,1160,4,3.4,1105073545,1171080309,798920202,680685546,197799780
74,3,51,46.5,32,29,27,941,866.5,7424,928,149,928,4222,8,3.4,1105073545,1171080309,798920202,680685546,197799780
75,5,77.5,42.5,73,27,8,1006.5,870.5,3942,1971,208,1971,3571,2,4,1105073545,1171080309,798920202,680685546,197799780
76,3,24,42.5,12,33,23,1091,870.5,2772,396,113,396,2466,7,3.4,1105073545,1171080309,798920202,680685546,197799780
77,1,20,42.5,12,40,19,1115,870.5,2880,480,123,480,2456,6,3.2,1105073545,1171080309,798920202,680685546,197799780
78,5,58.5,42.5,53,26,8,1135,870.5,2756,1378,166,1378,2642,2,4,1105073545,1171080309,798920202,680685546,197799780
79,3,20,30,14,25,13,1208,861.5,1400,350,91,350,1364,4,3.4,1105073545,1171080309,798920202,680685546,197799780
80,3,20,30,13,25,23,1228,861.5,2275,325,99,325,2073,7,3.4,1105073545,1171080309,798920202,680685546,197799780
81,3,40,21.5,21,20,30,1208,891.5,3780,420,112,420,2880,9,3.4,1105073545,1171080309,798920202,680685546,197799780
82,3,44,27,25,18,17,1248,861.5,2250,450,103,450,1912,5,3.4,1105073545,1171080309,798920202,680685546,197799780
83,3,44,24.5,25,22,17,1248,888.5,2750,550,111,550,2148,5,3.4,1105073545,1171080309,798920202,680685546,197799780
84,3,19,22,8,21,17,888,932.5,840,168,75,168,1154,5,3.4,1105073545,1171080309,798920202,680685546,197799780
85,3,27,22,17,18,27,907,932.5,2448,306,97,306,2196,8,3.4,1105073545,1171080309,798920202,680685546,197799780
86,3,46,29.5,27,18,30,888,954.5,4374,486,120,486,3186,9,3.4,1105073545,1171080309,798920202,680685546,197799780
87,1,58,51.5,39,41,16,934,932.5,7995,1599,176,1599,4159,5,3.2,1105073545,1171080309,798920202,680685546,197799780
88,1,41.5,40,22,33,16,888,991,3630,726,126,726,2486,5,3.2,1105073545,1171080309,798920202,680685546,197799780
89,1,41.5,36.5,36,34,19,888,1031,7344,1224,159,1224,3884,6,3.2,1105073545,1171080309,798920202,680685546,197799780
90,1,39.5,37,34,22,16,888,1086.5,3740,748,128,748,2540,5,3.2,1105073545,1171080309,798920202,680685546,197799780
91,3,39.5,50,24,33,20,888,1123.5,4752,792,134,792,3072,6,3.4,1105073545,1171080309,798920202,680685546,197799780
92,5,56.5,49,56,35,12,888,1187,5880,1960,194,1960,4144,3,4,1105073545,1171080309,798920202,680685546,197799780
93,3,29,34.5,10,18,30,888,1236,1620,180,86,180,1860,9,3.4,1105073545,1171080309,798920202,680685546,197799780
94,3,27.5,34.5,25,33,13,917,1236,3300,825,129,825,2333,4,3.4,1105073545,1171080309,798920202,680685546,197799780
95,5,56.5,51,54,34,12,888,1277.5,5508,1836,188,1836,3948,3,4,1105073545,1171080309,798920202,680685546,197799780
96,3,25,44.5,24,30,17,888,1328.5,3600,720,125,720,2556,5,3.4,1105073545,1171080309,798920202,680685546,197799780
97,3,31.5,21,29,19,13,913,1328.5,2204,551,109,551,1799,4,3.4,1105073545,1171080309,798920202,680685546,197799780
98,3,31.5,23.5,22,19,17,913,1349.5,2090,418,99,418,1812,5,3.4,1105073545,1171080309,798920202,680685546,197799780
99,3,20,44,15,35,17,1098,1329,2625,525,117,525,2225,5,3.4,1105073545,1171080309,798920202,680685546,197799780
100,3,31,19,17,16,17,1118,1329,1360,272,83,272,1394,5,3.4,1105073545,1171080309,798920202,680685546,197799780
101,1,31,25,29,23,16,1118,1348,3335,667,120,667,2331,5,3.2,1105073545,1171080309,798920202,680685546,197799780
102,4,44.5,44,26,28,45,1149,1329,10920,728,153,728,5588,15,3,1105073545,1171080309,798920202,680685546,197799780
103,5,65.5,49.5,63,33,12,1307,863.5,6237,2079,204,2079,4383,3,4,1105073545,1171080309,798920202,680685546,197799780
104,3,13,28,11,16,20,1341,932.5,1056,176,74,176,1256,6,3.4,1105073545,1171080309,798920202,680685546,197799780
