Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,99663,0.288954642,31963.25,4.6675643082110785
2,267912,0.801726063,29623.25,14.217175000331666
3,200533,0.472105811,71488.0,4.142901413106355
4,486363,1.166234466,73140.25,9.417381075703961
5,40292,0.07448674,37337.5,1.8157319573691444
