Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,382698,1.107633774,183054.0,3.3040768048624662
2,526438,1.570883784,91316.25,9.194741001759695
3,511668,1.202519976,286975.0,2.6694561106038868
4,118630,0.284712596,25481.0,6.586530453611681
5,112759,0.20891909,109302.75,1.6707079013360893
