Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,336842,0.975299884,166131.25,3.232361810491871
2,149781,0.44638728,24312.5,9.784811366976973
3,576661,1.356754609,326072.0,2.679975275823287
4,99650,0.239226751,22034.75,6.376477739917775
5,54949,0.101944022,54019.0,1.6900104570338932
