ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,3,43.5,35,33,24,17,1250,1038,3960,792,131,792,2730,5,3.4,1170608132,1510916556,707285343,756174376,215971744
2,1,48.5,33,36,23,16,1145,1149.5,4140,828,134,828,2716,5,3.2,1170608132,1510916556,707285343,756174376,215971744
3,2,86,60.5,68,50,78,1007,1088,68000,3400,314,3400,21808,20,3.9,1170608132,1510916556,707285343,756174376,215971744
4,3,38.5,35,19,21,13,1206.5,1088,1596,399,93,399,1439,4,3.4,1170608132,1510916556,707285343,756174376,215971744
5,4,38.5,40.5,25,28,36,1206.5,1123,8400,700,142,700,4516,12,3,1170608132,1510916556,707285343,756174376,215971744
6,3,31.5,33,23,17,27,1106.5,1149.5,3128,391,107,391,2551,8,3.4,1170608132,1510916556,707285343,756174376,215971744
7,3,31.5,49.5,15,37,17,1106.5,1182.5,2775,555,121,555,2323,5,3.4,1170608132,1510916556,707285343,756174376,215971744
8,4,45,45.5,29,27,39,907,1246.5,10179,783,151,783,5151,13,3,1170608132,1510916556,707285343,756174376,215971744
9,4,41,45.5,23,30,42,952,1246.5,9660,690,148,690,5142,14,3,1170608132,1510916556,707285343,756174376,215971744
10,1,36.5,44,36,31,16,1206.5,987,5580,1116,150,1116,3260,5,3.2,1170608132,1510916556,707285343,756174376,215971744
11,1,36.5,21,25,19,16,1206.5,1031,2375,475,104,475,1883,5,3.2,1170608132,1510916556,707285343,756174376,215971744
12,3,36.5,21,21,19,13,1206.5,1052,1596,399,93,399,1439,4,3.4,1170608132,1510916556,707285343,756174376,215971744
13,1,35,29,32,22,19,907,1299,4224,704,127,704,2756,6,3.2,1170608132,1510916556,707285343,756174376,215971744
14,3,35,25.5,32,24,13,907,1328,3072,768,125,768,2224,4,3.4,1170608132,1510916556,707285343,756174376,215971744
15,2,51,54.5,40,36,58,942,1299,21600,1440,210,1440,10256,15,3.9,1170608132,1510916556,707285343,756174376,215971744
16,4,49,53.5,31,36,60,1007,1300,22320,1116,194,1116,9156,20,3,1170608132,1510916556,707285343,756174376,215971744
17,4,37,53.5,21,38,51,1056,1300,13566,798,169,798,6816,17,3,1170608132,1510916556,707285343,756174376,215971744
18,3,34.5,35,34,28,13,1007,987,3808,952,137,952,2564,4,3.4,1170608132,1510916556,707285343,756174376,215971744
19,4,34.5,51,21,38,45,1007,1022,11970,798,163,798,6108,15,3,1170608132,1510916556,707285343,756174376,215971744
20,1,36.5,33,36,23,16,1056.5,1155.5,4140,828,134,828,2716,5,3.2,1170608132,1510916556,707285343,756174376,215971744
21,3,36.5,20,21,19,13,1056.5,1188.5,1596,399,93,399,1439,4,3.4,1170608132,1510916556,707285343,756174376,215971744
22,3,36.5,23.5,17,16,13,1056.5,1208.5,1088,272,79,272,1130,4,3.4,1170608132,1510916556,707285343,756174376,215971744
23,1,46,54.5,36,41,16,1106.5,1088,7380,1476,170,1476,3940,5,3.2,1170608132,1510916556,707285343,756174376,215971744
24,1,41,54.5,31,39,16,1152.5,1088,6045,1209,156,1209,3449,5,3.2,1170608132,1510916556,707285343,756174376,215971744
25,3,44.5,36,30,23,27,1048.5,987,5520,690,133,690,3552,8,3.4,1170608132,1510916556,707285343,756174376,215971744
26,1,44.5,50,34,38,16,1048.5,1023,6460,1292,160,1292,3596,5,3.2,1170608132,1510916556,707285343,756174376,215971744
27,4,41.5,42,30,29,39,907,1088,11310,870,157,870,5472,13,3,1170608132,1510916556,707285343,756174376,215971744
28,3,20,33.5,14,20,17,907,1130,1400,280,85,280,1436,5,3.4,1170608132,1510916556,707285343,756174376,215971744
29,3,21.5,33.5,12,21,13,927,1130,1008,252,79,252,1110,4,3.4,1170608132,1510916556,707285343,756174376,215971744
30,1,37.5,40,25,34,32,955.5,1088,8500,850,150,850,4626,10,3.2,1170608132,1510916556,707285343,756174376,215971744
31,3,37.5,35.5,34,16,13,955.5,1128,2176,544,113,544,1844,4,3.4,1170608132,1510916556,707285343,756174376,215971744
32,4,38.5,37,20,26,39,954.5,987,6760,520,131,520,4108,13,3,1170608132,1510916556,707285343,756174376,215971744
33,4,38.5,49,21,36,60,954.5,1024,15120,756,174,756,7596,20,3,1170608132,1510916556,707285343,756174376,215971744
34,3,31.5,36,26,23,20,1106.5,987,3588,598,118,598,2558,6,3.4,1170608132,1510916556,707285343,756174376,215971744
35,4,31.5,50,18,36,54,1106.5,1023,11664,648,162,648,6480,18,3,1170608132,1510916556,707285343,756174376,215971744
36,3,20,39,17,35,17,1145,1034,2975,595,121,595,2363,5,3.4,1170608132,1510916556,707285343,756174376,215971744
37,3,28.5,39,28,30,27,1165,1034,6720,840,143,840,3972,8,3.4,1170608132,1510916556,707285343,756174376,215971744
38,2,42.5,76.5,24,65,101,1007,1155.5,40560,1560,279,1560,19538,26,3.9,1170608132,1510916556,707285343,756174376,215971744
39,1,50,61.5,35,45,35,907,1170.5,17325,1575,195,1575,7175,11,3.2,1170608132,1510916556,707285343,756174376,215971744
40,1,36,61.5,26,56,16,957,1170.5,7280,1456,180,1456,4080,5,3.2,1170608132,1510916556,707285343,756174376,215971744
41,1,44,47.5,42,37,16,1206.5,1246.5,7770,1554,174,1554,4082,5,3.2,1170608132,1510916556,707285343,756174376,215971744
42,4,43,47.5,24,37,39,1250.5,1246.5,11544,888,161,888,5646,13,3,1170608132,1510916556,707285343,756174376,215971744
43,5,87,53.5,76,34,12,1106.5,1246.5,7752,2584,232,2584,5224,3,4,1170608132,1510916556,707285343,756174376,215971744
44,5,86,46.5,77,36,12,1007,1246.5,8316,2772,238,2772,5484,3,4,1170608132,1510916556,707285343,756174376,215971744
45,3,41.5,33,24,32,13,1252,1088,3072,768,125,768,2224,4,3.4,1170608132,1510916556,707285343,756174376,215971744
46,3,41.5,42.5,24,33,13,1252,1121,3168,792,127,792,2274,4,3.4,1170608132,1510916556,707285343,756174376,215971744
