Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,567012,1.63807857,233222.49999999997,3.830528054477469
2,750657,2.238861888,126255.5,9.54275544255522
3,304661,0.71414559,166482.25,2.677273436281392
4,256727,0.615361297,52857.50000000002,6.913994856119463
5,203791,0.376660922,205790.5,1.5899620436361648
