Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,322227,0.93115734,112753.5,4.530718991008219
2,495770,1.482373392,101239.25,7.698620670913742
3,279212,0.655475233,148497.75,2.813821599082927
4,359236,0.860784047,71515.5,7.1803399926045115
5,102075,0.188997846,110181.0,1.463000386980264
