Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,111156,0.322254417,36247.75,4.959055978763984
2,145750,0.435892794,20977.5,11.060519825460064
3,268402,0.631739954,119791.75,3.3428341018846894
4,440367,1.055915751,77957.75,8.03769090718272
5,12108,0.022487424,13751.5,1.4529309413811724
