Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,464212.0,1.343433884,208909.74999999997,3.5230095832945976
2,143383.0,0.428675376,30970.50000000002,7.21115497774536
3,633514.0,1.493062737,395164.25000000006,2.39973559930036
4,0.0,0.0,0.0,0.0
5,112475.0,0.208640866,120892.75000000003,1.5181322148398346
