ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,3,37.5,33,30,28,13,1250,1050.5,3360,840,129,840,2348,4,3.4,2536912272,2260344039,709295232,388232479,574992782
2,1,37.5,49.5,36,41,19,1250,1083.5,8856,1476,173,1476,4402,6,3.2,2536912272,2260344039,709295232,388232479,574992782
3,5,95,45.5,77,30,12,1192.5,1206.5,6930,2310,226,2310,4878,3,4,2536912272,2260344039,709295232,388232479,574992782
4,1,45.5,67.5,34,52,16,1078,987,8840,1768,188,1768,4520,5,3.2,2536912272,2260344039,709295232,388232479,574992782
5,5,93.5,42.5,84,27,12,1074,1148,6804,2268,234,2268,4932,3,4,2536912272,2260344039,709295232,388232479,574992782
6,5,78.5,32,64,17,8,992.5,1038.5,2176,1088,170,1088,2384,2,4,2536912272,2260344039,709295232,388232479,574992782
7,2,74.5,56.5,62,41,39,992.5,1148,25420,2542,245,2542,10576,10,3.9,2536912272,2260344039,709295232,388232479,574992782
8,3,48,23,29,20,17,1192.5,1148,2900,580,115,580,2246,5,3.4,2536912272,2260344039,709295232,388232479,574992782
9,3,48,28.5,31,17,13,1192.5,1171,2108,527,109,527,1775,4,3.4,2536912272,2260344039,709295232,388232479,574992782
10,4,47,51.5,29,39,39,1240.5,1148,14703,1131,175,1131,6435,13,3,2536912272,2260344039,709295232,388232479,574992782
11,1,36.5,65.5,25,61,19,1192.5,1272.5,9150,1525,191,1525,4793,6,3.2,2536912272,2260344039,709295232,388232479,574992782
12,3,51.5,31,32,19,13,1236,1272.5,2432,608,115,608,1934,4,3.4,2536912272,2260344039,709295232,388232479,574992782
13,3,51.5,34.5,34,16,13,1236,1303.5,2176,544,113,544,1844,4,3.4,2536912272,2260344039,709295232,388232479,574992782
14,5,93.5,54.5,89,35,12,1074,1197.5,9345,3115,260,3115,6091,3,4,2536912272,2260344039,709295232,388232479,574992782
15,2,78.5,65.5,68,54,39,992.5,1272.5,36720,3672,283,3672,13188,10,3.9,2536912272,2260344039,709295232,388232479,574992782
16,2,78.5,55.5,68,38,46,992.5,1077.5,31008,2584,258,2584,12336,12,3.9,2536912272,2260344039,709295232,388232479,574992782
17,1,54,56.5,35,44,16,1192.5,987,7700,1540,174,1540,4068,5,3.2,2536912272,2260344039,709295232,388232479,574992782
18,1,41,56.5,28,55,19,1246.5,987,9240,1540,185,1540,4694,6,3.2,2536912272,2260344039,709295232,388232479,574992782
19,1,34,71.5,30,54,22,1133.5,1061.5,11340,1620,190,1620,5316,7,3.2,2536912272,2260344039,709295232,388232479,574992782
20,1,46.5,75.5,29,61,16,927,1057.5,8845,1769,196,1769,4649,5,3.2,2536912272,2260344039,709295232,388232479,574992782
21,1,50.5,34.5,33,19,16,1192.5,1098.5,3135,627,120,627,2291,5,3.2,2536912272,2260344039,709295232,388232479,574992782
22,1,31,44.5,17,25,16,992.5,987,2125,425,100,425,1769,5,3.2,2536912272,2260344039,709295232,388232479,574992782
23,3,47.5,44.5,32,31,13,1023.5,987,3968,992,139,992,2630,4,3.4,2536912272,2260344039,709295232,388232479,574992782
24,3,37,38.5,23,30,20,1130.5,1016,4140,690,126,690,2810,6,3.4,2536912272,2260344039,709295232,388232479,574992782
25,5,74.5,40.5,65,32,12,992.5,1211.5,6240,2080,206,2080,4408,3,4,2536912272,2260344039,709295232,388232479,574992782
26,1,48.5,71.5,30,60,16,1078,1061.5,9000,1800,196,1800,4680,5,3.2,2536912272,2260344039,709295232,388232479,574992782
27,5,87,47.5,69,36,12,886.5,870,7452,2484,222,2484,5004,3,4,2536912272,2260344039,709295232,388232479,574992782
28,5,87,43,80,25,8,886.5,924.5,4000,2000,218,2000,3680,2,4,2536912272,2260344039,709295232,388232479,574992782
29,1,42.5,81.5,36,62,16,992.5,886,11160,2232,212,2232,5368,5,3.2,2536912272,2260344039,709295232,388232479,574992782
30,1,49,32,33,19,16,1042,886,3135,627,120,627,2291,5,3.2,2536912272,2260344039,709295232,388232479,574992782
31,1,49,49.5,38,46,16,1042,918,8740,1748,184,1748,4436,5,3.2,2536912272,2260344039,709295232,388232479,574992782
32,5,69.5,35,57,25,8,1098,886,2850,1425,172,1425,2737,2,4,2536912272,2260344039,709295232,388232479,574992782
33,5,69.5,46.5,57,32,12,1098,921,5472,1824,190,1824,3960,3,4,2536912272,2260344039,709295232,388232479,574992782
