Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,498526,1.439861939,189523.25,4.151814398174463
2,805743,2.409195213,139011.0,9.034309933061992
3,111243,0.260411598,52953.75,3.1236846354184946
4,380354,0.911042683,67528.25,8.123186664744544
5,289749,0.535662426,292109.0,1.6225256049143517
