Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,61506,0.178671555,15903.5,6.193645838578118
2,496395,1.489139469,56565.0,13.415718494094754
3,131569,0.309079476,39520.75,5.15073158796183
4,574993,1.379174033,83174.5,9.817779788787105
5,16866,0.031272456,19610.0,1.3855253429721515
