Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,803613,2.322922953,353734.0,3.596710379089647
2,553286,1.65167901,107631.75000000004,8.178926867486348
3,392513,0.922407349,231905.25,2.521681729334539
4,134701,0.323245118,29486.750000000007,6.482944495915099
5,246099,0.455762718,241977.74999999994,1.6395915328510926
