Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,183100,0.530305535,53738.75,5.304824609055286
2,835191,2.496456312,91792.5,14.40543314216722
3,154788,0.36475583,55920.5,4.093350434357191
4,524376,1.257703239,80233.5,9.361767462619952
5,52246,0.096669356,52115.5,1.6446368143542929
