Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,574324,1.662664625,261667.0,3.4337610159155316
2,79986,0.240041052,18093.0,6.8021090228760945
3,561146,1.322298775,343211.25,2.4315376340708017
4,84562,0.20309153,21858.5,5.382514878584386
5,93152,0.172480456,94774.5,1.6200206954722134
