Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,455581,1.318171241,213723.25,3.389455867719406
2,183538,0.548886069,32991.99999999999,8.737824327541064
3,500947,1.177060497,280759.25,2.6797888573717366
4,77909,0.186996022,17772.75000000001,6.231847541344206
5,178131,0.330189198,178124.0,1.6381971012360212
