Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,84668,0.244731859,25667.499999999993,5.07100290480041
2,2540191,7.592873667,271121.75,14.732598788711853
3,86010,0.20191952,33015.0,3.7465696737378584
4,524935,1.259090102,79416.99999999999,9.341477737836781
5,138373,0.255842582,142221.0,1.6105614786535682
