Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,827658,2.390947185,348389.0,3.751135323283872
2,772679,2.309480373,156861.25,7.733189214074647
3,219762,0.514560863,111027.0,2.9632695989860034
4,426886,1.023017606,87668.0,6.936498651327549
5,91668,0.169755768,89218.5,1.6858637780577292
