Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,233051,0.675379936,83993.75,4.36124951461307
2,669185,1.999625826,88868.25,11.888326811957878
3,276266,0.649797458,119897.25,3.4659214583000093
4,410451,0.985545504,73472.5,7.798877055643698
5,40740,0.075281112,40628.75,1.663077755212426
