ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,4,37,66,18,47,51,1067,1227,14382,846,181,846,7476,17,3,876708555,1203640998,640278535,909835727,133048600
2,1,49,32,34,31,22,1104,1227,7378,1054,152,1054,3914,7,3.2,876708555,1203640998,640278535,909835727,133048600
3,1,49,34,39,27,28,1104,1259,9477,1053,160,1053,4749,9,3.2,876708555,1203640998,640278535,909835727,133048600
4,3,51.5,46,34,34,23,947,1007,8092,1156,159,1156,4284,7,3.4,876708555,1203640998,640278535,909835727,133048600
5,5,51.5,34,51,22,12,947,1053,3366,1122,158,1122,2874,3,4,876708555,1203640998,640278535,909835727,133048600
6,3,22,26,19,21,34,947,1087,3990,399,114,399,3119,10,3.4,876708555,1203640998,640278535,909835727,133048600
7,3,29.5,26,24,23,23,969,1087,3864,552,117,552,2714,7,3.4,876708555,1203640998,640278535,909835727,133048600
8,4,45.5,47,30,31,51,1107.5,913,15810,930,173,930,7152,17,3,876708555,1203640998,640278535,909835727,133048600
9,3,45.5,33.5,28,30,20,1107.5,960,5040,840,136,840,3160,6,3.4,876708555,1203640998,640278535,909835727,133048600
10,1,38.5,33,20,21,16,947,1227,2100,420,98,420,1732,5,3.2,876708555,1203640998,640278535,909835727,133048600
11,1,38.5,33,31,26,25,947,1260,6448,806,139,806,3656,8,3.2,876708555,1203640998,640278535,909835727,133048600
12,5,60.5,30,56,19,8,992.5,1227,2128,1064,158,1064,2264,2,4,876708555,1203640998,640278535,909835727,133048600
13,1,60.5,36,42,26,25,992.5,1257,8736,1092,161,1092,4492,8,3.2,876708555,1203640998,640278535,909835727,133048600
14,4,40,53.5,27,38,45,1113,1007,15390,1026,175,1026,6876,15,3,876708555,1203640998,640278535,909835727,133048600
15,1,27,48,23,46,16,1167,1127,5290,1058,154,1058,3266,5,3.2,876708555,1203640998,640278535,909835727,133048600
16,5,66,38,65,35,8,1167,1175,4550,2275,208,2275,3875,2,4,876708555,1203640998,640278535,909835727,133048600
17,3,25,32,16,30,17,1005.5,1036,2400,480,109,480,2044,5,3.4,876708555,1203640998,640278535,909835727,133048600
18,1,22.5,32,15,23,32,1030.5,1036,3450,345,108,345,2777,10,3.2,876708555,1203640998,640278535,909835727,133048600
19,1,47.5,45,33,42,28,1005.5,1068,12474,1386,178,1386,5586,9,3.2,876708555,1203640998,640278535,909835727,133048600
20,3,34.5,34,24,26,30,1246.5,1227,5616,624,130,624,3624,9,3.4,876708555,1203640998,640278535,909835727,133048600
21,3,34.5,32,15,31,23,1246.5,1261,3255,465,115,465,2581,7,3.4,876708555,1203640998,640278535,909835727,133048600
