Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,75409,0.218481731,22760.75,5.152735782982285
2,484566,1.451871642,56360.25,13.306312429203995
3,386650,0.910689116,122061.75,4.855963201934096
4,323055,0.776143926,51258.25,8.747943703162127
5,11250,0.0208863,11876.25,1.5264068383026357
