Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,146443,0.423622139,48958.5,4.688501496742385
2,561744,1.681917585,73374.25,11.970018698359764
3,152580,0.357725118,54656.5,4.11860769573374
4,547294,1.312188824,87272.5,8.85438558173773
5,23811,0.044089338,26213.0,1.477292468048145
