Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,123988,0.359105099,42364.0,4.662429962772158
2,144458,0.434720232,19629.0,10.739573265928184
3,247990,0.582954746,91797.25,4.106525581953742
4,452263,1.085660801,79123.25,8.026639335170223
5,23478,0.043462704,25106.75,1.5231854675208822
