Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,155463,0.45014688,43234.5,5.668556635248218
2,2167174,6.481351761,223082.75,15.224932601536773
3,185161,0.434811733,61297.0,4.494308114274618
4,455067,1.092445542,67118.5,9.511574195031718
5,100412,0.185920468,101723.25,1.5534935891237502
