Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,685259,1.982851546,326266.99999999994,3.2905278220617338
2,570047,1.704296562,127761.25,6.976273447371722
3,438025,1.029057942,283228.75,2.2882240241973713
4,169727,0.406696489,33245.75000000001,7.385294853525077
5,141312,0.261646764,142817.75,1.62819194441804
