ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,3,40.500000000000114,40,22,27,34,992.4999999999999,1213.5,5940,594,132,594,3926,10,3.4,1259935942,1043447253,1297123623,90956549,275106980
2,3,40.500000000000114,38.5,28,20,13,992.4999999999999,1253.5,2240,560,109,560,1808,4,3.4,1259935942,1043447253,1297123623,90956549,275106980
3,1,40.5,58.5,38,48,32,926.9999999999999,1148,18240,1824,204,1824,7328,10,3.2,1259935942,1043447253,1297123623,90956549,275106980
4,3,35,27,16,26,13,1167,1224.5,1664,416,97,416,1508,4,3.4,1259935942,1043447253,1297123623,90956549,275106980
5,1,28.5,27,21,24,19,1202,1224.5,3024,504,109,504,2214,6,3.2,1259935942,1043447253,1297123623,90956549,275106980
6,5,63.5,40.5,53,28,12,1167,1251.5,4452,1484,174,1484,3428,3,4,1259935942,1043447253,1297123623,90956549,275106980
7,3,33,38,30,24,13,1167,1148,2880,720,121,720,2124,4,3.4,1259935942,1043447253,1297123623,90956549,275106980
8,3,30.5,38,16,21,17,1200,1148,1680,336,91,336,1594,5,3.4,1259935942,1043447253,1297123623,90956549,275106980
9,3,35,31.5,16,19,13,1167,1186,1216,304,83,304,1214,4,3.4,1259935942,1043447253,1297123623,90956549,275106980
10,1,29,38,28,28,16,1167,1038,3920,784,128,784,2576,5,3.2,1259935942,1043447253,1297123623,90956549,275106980
11,3,31.5,17,30,16,17,1196,1038,2400,480,109,480,2044,5,3.4,1259935942,1043447253,1297123623,90956549,275106980
12,3,31.5,21,14,17,17,1196,1055,1190,238,79,238,1292,5,3.4,1259935942,1043447253,1297123623,90956549,275106980
13,3,27,45,15,30,13,1052.5,1008,1800,450,103,450,1620,4,3.4,1259935942,1043447253,1297123623,90956549,275106980
14,1,28,45,21,44,16,1079.5,1008,4620,924,146,924,3004,5,3.2,1259935942,1043447253,1297123623,90956549,275106980
15,4,31.500000000000114,58.5,20,43,45,1001.4999999999999,1148,12900,860,171,860,6530,15,3,1259935942,1043447253,1297123623,90956549,275106980
16,2,52.5,72.5,40,62,39,1095,1219.5,24800,2480,243,2480,10436,10,3.9,1259935942,1043447253,1297123623,90956549,275106980
17,3,38.5,42,32,24,30,1230.5,952.5,6912,768,142,768,4128,9,3.4,1259935942,1043447253,1297123623,90956549,275106980
18,1,38.5,36.5,27,31,12,1230.5,994.5,3348,837,128,837,2229,4,3.2,1259935942,1043447253,1297123623,90956549,275106980
19,5,58.5,40,52,22,12,926.9999999999999,952.5,3432,1144,160,1144,2920,3,4,1259935942,1043447253,1297123623,90956549,275106980
20,3,35,37.5,33,28,17,926.9999999999999,992.5,4620,924,139,924,2998,5,3.4,1259935942,1043447253,1297123623,90956549,275106980
21,3,23.5,18,9,16,17,961.9999999999999,992.5,720,144,67,144,994,5,3.4,1259935942,1043447253,1297123623,90956549,275106980
22,3,23.5,19.5,21,18,13,961.9999999999999,1010.5,1512,378,91,378,1392,4,3.4,1259935942,1043447253,1297123623,90956549,275106980
23,3,24,18,14,17,17,1105,1076,1190,238,79,238,1292,5,3.4,1259935942,1043447253,1297123623,90956549,275106980
24,3,18.5,34,7,21,17,1129,1060,735,147,73,147,1099,5,3.4,1259935942,1043447253,1297123623,90956549,275106980
25,3,42.5,33.5,32,29,17,1105,1094,4640,928,139,928,3002,5,3.4,1259935942,1043447253,1297123623,90956549,275106980
26,1,45.5,67.5,31,55,16,1052.5,1060,8525,1705,188,1705,4457,5,3.2,1259935942,1043447253,1297123623,90956549,275106980
27,3,16,35.5,10,31,13,1109,1177,1240,310,95,310,1376,4,3.4,1259935942,1043447253,1297123623,90956549,275106980
28,3,22.5,35.5,15,30,13,1125,1177,1800,450,103,450,1620,4,3.4,1259935942,1043447253,1297123623,90956549,275106980
29,3,40.5,46,21,33,34,926.9999999999999,1037,6930,693,142,693,4365,10,3.4,1259935942,1043447253,1297123623,90956549,275106980
30,3,40.5,23.5,22,21,13,926.9999999999999,1104,1848,462,99,462,1580,4,3.4,1259935942,1043447253,1297123623,90956549,275106980
31,1,46,48.5,41,32,35,1052.5,952.5,14432,1312,181,1312,6422,11,3.2,1259935942,1043447253,1297123623,90956549,275106980
32,3,25,22,21,18,13,1098.5,952.5,1512,378,91,378,1392,4,3.4,1259935942,1043447253,1297123623,90956549,275106980
33,3,24,48.5,12,32,13,1123.5,952.5,1536,384,101,384,1528,4,3.4,1259935942,1043447253,1297123623,90956549,275106980
34,1,40.500000000000114,77.5,36,58,16,992.4999999999999,952.5,10440,2088,204,2088,5096,5,3.2,1259935942,1043447253,1297123623,90956549,275106980
35,5,58.500000000000114,44,57,34,12,974.4999999999999,1037,5814,1938,194,1938,4122,3,4,1259935942,1043447253,1297123623,90956549,275106980
36,5,58.500000000000114,46.5,53,28,12,974.4999999999999,1081,4452,1484,174,1484,3428,3,4,1259935942,1043447253,1297123623,90956549,275106980
37,5,56.5,31,56,12,8,1167,952.5,1344,672,144,672,1760,2,4,1259935942,1043447253,1297123623,90956549,275106980
38,5,56.5,47.5,52,30,8,1167,983.5,3120,1560,172,1560,2872,2,4,1259935942,1043447253,1297123623,90956549,275106980
39,3,24,40,7,21,13,926.9999999999999,1213.5,588,147,69,147,875,4,3.4,1259935942,1043447253,1297123623,90956549,275106980
40,3,34.5,21,20,18,13,950.9999999999999,1213.5,1440,360,89,360,1348,4,3.4,1259935942,1043447253,1297123623,90956549,275106980
41,3,34.5,19,28,18,17,950.9999999999999,1234.5,2520,504,109,504,2068,5,3.4,1259935942,1043447253,1297123623,90956549,275106980
42,5,58.5,38.5,52,30,8,926.9999999999999,1253.5,3120,1560,172,1560,2872,2,4,1259935942,1043447253,1297123623,90956549,275106980
43,5,72.5,34.5,57,33,12,1167,897.5,5643,1881,192,1881,4041,3,4,1259935942,1043447253,1297123623,90956549,275106980
44,3,42.499999999999886,35,26,33,13,870.5,952.5,3432,858,131,858,2392,4,3.4,1259935942,1043447253,1297123623,90956549,275106980
45,1,42.499999999999886,42.5,36,33,16,870.5,987.5,5940,1188,154,1188,3396,5,3.2,1259935942,1043447253,1297123623,90956549,275106980
46,3,41.499999999999886,44,29,32,13,871.5,1037,3712,928,135,928,2514,4,3.4,1259935942,1043447253,1297123623,90956549,275106980
47,1,41.499999999999886,46.5,29,32,16,871.5,1081,4640,928,138,928,2880,5,3.2,1259935942,1043447253,1297123623,90956549,275106980
48,3,19,19,15,18,13,1276,952.5,1080,270,79,270,1128,4,3.4,1259935942,1043447253,1297123623,90956549,275106980
49,3,18,19,14,17,17,1295,952.5,1190,238,79,238,1292,5,3.4,1259935942,1043447253,1297123623,90956549,275106980
50,3,18,26,16,19,13,1276,971.5,1216,304,83,304,1214,4,3.4,1259935942,1043447253,1297123623,90956549,275106980
51,3,19,26,14,19,13,1294,971.5,1064,266,79,266,1124,4,3.4,1259935942,1043447253,1297123623,90956549,275106980
52,3,37,33.5,32,26,13,1276,997.5,3328,832,129,832,2340,4,3.4,1259935942,1043447253,1297123623,90956549,275106980
53,3,41,44.5,26,25,30,1234.5,1038,5850,650,132,650,3710,9,3.4,1259935942,1043447253,1297123623,90956549,275106980
54,3,37.5,44.5,19,25,13,1275.5,1038,1900,475,101,475,1619,4,3.4,1259935942,1043447253,1297123623,90956549,275106980
55,1,40,38,25,36,12,1234.5,1089.5,3600,900,134,900,2364,4,3.2,1259935942,1043447253,1297123623,90956549,275106980
56,1,38.5,38,19,19,16,1274.5,1089.5,1805,361,92,361,1577,5,3.2,1259935942,1043447253,1297123623,90956549,275106980
57,3,48.499999999999886,42,31,29,20,864.5,1214.5,5394,899,140,899,3299,6,3.4,1259935942,1043447253,1297123623,90956549,275106980
58,3,48.499999999999886,35.5,32,18,13,864.5,1256.5,2304,576,113,576,1876,4,3.4,1259935942,1043447253,1297123623,90956549,275106980
59,2,75.5,63.5,65,50,50,1237.5,1148,42250,3250,280,3250,14750,13,3.9,1259935942,1043447253,1297123623,90956549,275106980
60,3,13,31,9,23,17,1237.5,1218.5,1035,207,81,207,1295,5,3.4,1259935942,1043447253,1297123623,90956549,275106980
61,3,18,31,15,25,13,1250.5,1218.5,1500,375,93,375,1415,4,3.4,1259935942,1043447253,1297123623,90956549,275106980
62,3,31,23,22,19,17,1237.5,1249.5,2090,418,99,418,1812,5,3.4,1259935942,1043447253,1297123623,90956549,275106980
63,1,31,19.5,17,19,16,1237.5,1272.5,1615,323,88,323,1475,5,3.2,1259935942,1043447253,1297123623,90956549,275106980
64,3,24,38,19,35,13,1268.5,1218.5,2660,665,121,665,2069,4,3.4,1259935942,1043447253,1297123623,90956549,275106980
65,3,20.5,38,13,20,17,1292.5,1218.5,1300,260,83,260,1382,5,3.4,1259935942,1043447253,1297123623,90956549,275106980
66,3,44.5,35.5,33,32,20,1268.5,1256.5,6336,1056,150,1056,3656,6,3.4,1259935942,1043447253,1297123623,90956549,275106980
67,4,29,37,18,25,51,854.5,1307,7650,450,137,450,4836,17,3,1259935942,1043447253,1297123623,90956549,275106980
68,3,29.499999999999886,37,15,25,13,883.5,1307,1500,375,93,375,1415,4,3.4,1259935942,1043447253,1297123623,90956549,275106980
69,1,27,49,20,37,16,854.5,1344,3700,740,130,740,2564,5,3.2,1259935942,1043447253,1297123623,90956549,275106980
70,3,31.499999999999886,26,12,19,13,881.5,1344,912,228,75,228,1034,4,3.4,1259935942,1043447253,1297123623,90956549,275106980
71,3,31.499999999999886,23,18,17,13,881.5,1370,1224,306,83,306,1216,4,3.4,1259935942,1043447253,1297123623,90956549,275106980
72,3,42.5,36,31,35,13,926.9999999999999,1307,4340,1085,145,1085,2801,4,3.4,1259935942,1043447253,1297123623,90956549,275106980
73,1,42.5,50,32,38,19,926.9999999999999,1343,7296,1216,159,1216,3876,6,3.2,1259935942,1043447253,1297123623,90956549,275106980
74,5,56.500000000000114,34,54,24,12,976.4999999999999,1307,3888,1296,168,1296,3168,3,4,1259935942,1043447253,1297123623,90956549,275106980
75,1,27.500000000000114,52,14,39,19,1005.4999999999999,1341,3276,546,125,546,2560,6,3.2,1259935942,1043447253,1297123623,90956549,275106980
76,3,34.5,42,33,37,34,1052.5,1307,12210,1221,174,1221,5981,10,3.4,1259935942,1043447253,1297123623,90956549,275106980
77,3,34.5,44,28,27,13,1052.5,1349,3024,756,123,756,2186,4,3.4,1259935942,1043447253,1297123623,90956549,275106980
78,3,23,41,10,24,23,1094,1352,1680,240,91,240,1804,7,3.4,1259935942,1043447253,1297123623,90956549,275106980
79,3,30.5,41,15,30,13,1117,1352,1800,450,103,450,1620,4,3.4,1259935942,1043447253,1297123623,90956549,275106980
