Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,405041,1.172089822,188431.25000000006,3.3743785627852034
2,146922,0.440400396,33752.0,6.591386271870794
3,542487,1.275262535,327562.00000000006,2.467914073588819
4,55778,0.133932616,13617.00000000002,5.736706777743483
5,154336,0.286045052,163581.5,1.539564972343174
