ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,1,44.5,50,28,32,16,1026.5,1087,4480,896,136,896,2816,5,3.2,1252986282,1046507880,1018013597,509242066,145360546
2,3,44.5,31,28,30,23,1026.5,1137,5880,840,139,840,3508,7,3.4,1252986282,1046507880,1018013597,509242066,145360546
3,1,22,25,17,21,19,1026.5,1168,2142,357,95,357,1801,6,3.2,1252986282,1046507880,1018013597,509242066,145360546
4,3,22.5,25,13,19,17,1048.5,1168,1235,247,81,247,1335,5,3.4,1252986282,1046507880,1018013597,509242066,145360546
5,1,36,68.5,34,62,16,1057.5,1283.5,10540,2108,208,2108,5180,5,3.2,1252986282,1046507880,1018013597,509242066,145360546
6,3,39.5,37,33,33,23,1093.5,1283.5,7623,1089,155,1089,4125,7,3.4,1252986282,1046507880,1018013597,509242066,145360546
7,3,39.5,31.5,23,18,13,1093.5,1320.5,1656,414,95,414,1480,4,3.4,1252986282,1046507880,1018013597,509242066,145360546
8,1,59,60.5,40,47,19,1195.5,1291.5,11280,1880,193,1880,5186,6,3.2,1252986282,1046507880,1018013597,509242066,145360546
9,3,35,30,25,19,13,947,978.5,1900,475,101,475,1619,4,3.4,1252986282,1046507880,1018013597,509242066,145360546
10,1,25,30,22,23,16,982,978.5,2530,506,106,506,1946,5,3.2,1252986282,1046507880,1018013597,509242066,145360546
11,3,19.5,30,8,28,20,1007,978.5,1344,224,92,224,1664,6,3.4,1252986282,1046507880,1018013597,509242066,145360546
12,3,51,35,34,28,27,1082,928,7616,952,151,952,4300,8,3.4,1252986282,1046507880,1018013597,509242066,145360546
13,3,20,27.5,12,27,20,1082,963,1944,324,98,324,1884,6,3.4,1252986282,1046507880,1018013597,509242066,145360546
14,3,16,27.5,15,19,27,1102,963,2280,285,95,285,2121,8,3.4,1252986282,1046507880,1018013597,509242066,145360546
15,3,15,27.5,7,21,13,1118,963,588,147,69,147,875,4,3.4,1252986282,1046507880,1018013597,509242066,145360546
16,4,38,43.5,21,26,39,947,928,7098,546,133,546,4212,13,3,1252986282,1046507880,1018013597,509242066,145360546
17,3,41.5,43.5,28,29,27,985,928,6496,812,141,812,3890,8,3.4,1252986282,1046507880,1018013597,509242066,145360546
18,3,51.5,36,32,31,13,947,1208,3968,992,139,992,2630,4,3.4,1252986282,1046507880,1018013597,509242066,145360546
19,3,51.5,39.5,33,21,13,947,1244,2772,693,121,693,2097,4,3.4,1252986282,1046507880,1018013597,509242066,145360546
