Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,401841,1.161001116,148557.25,4.2134837645911585
2,365904,1.091200194,63011.000000000015,9.297995070261477
3,136726,0.320427216,71230.25000000001,2.8151312843266942
4,210402,0.50456562,43043.500000000015,6.929438305860653
5,474999,0.878279406,489440.00000000006,1.5465126879423847
