ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,3,26,42,8,23,13,1007,1273,736,184,75,184,990,4,3.4,1607015440,1319536611,1380350905,0,280269662
2,3,20.5,42,11,27,13,1033,1273,1188,297,89,297,1285,4,3.4,1607015440,1319536611,1380350905,0,280269662
3,3,28,36,13,24,17,1208,1027,1560,312,91,312,1570,5,3.4,1607015440,1319536611,1380350905,0,280269662
4,1,25.5,36,15,27,16,1236,1027,2025,405,100,405,1749,5,3.2,1607015440,1319536611,1380350905,0,280269662
5,1,53.5,30,36,22,12,1208,1063,3168,792,128,792,2184,4,3.2,1607015440,1319536611,1380350905,0,280269662
6,1,24,37.5,14,33,16,1118.5,1154.5,2310,462,110,462,1966,5,3.2,1607015440,1319536611,1380350905,0,280269662
7,3,18,37.5,17,19,13,1142.5,1154.5,1292,323,85,323,1259,4,3.4,1607015440,1319536611,1380350905,0,280269662
8,3,32.5,37.5,25,20,34,1160.5,1154.5,5000,500,124,500,3560,10,3.4,1607015440,1319536611,1380350905,0,280269662
9,3,47.5,44,31,29,13,1208,926.5,3596,899,133,899,2459,4,3.4,1607015440,1319536611,1380350905,0,280269662
10,3,40,35.5,22,25,20,1007,978,3300,550,114,550,2430,6,3.4,1607015440,1319536611,1380350905,0,280269662
11,3,21,34,19,19,17,906,1027,1805,361,93,361,1653,5,3.4,1607015440,1319536611,1380350905,0,280269662
12,3,20,34,15,33,17,927,1027,2475,495,113,495,2127,5,3.4,1607015440,1319536611,1380350905,0,280269662
13,1,41,32,37,26,16,906,1061,4810,962,142,962,2978,5,3.2,1607015440,1319536611,1380350905,0,280269662
14,3,40.5,29,30,26,20,947,1027,4680,780,132,780,3020,6,3.4,1607015440,1319536611,1380350905,0,280269662
15,1,40.5,37,37,26,16,947,1056,4810,962,142,962,2978,5,3.2,1607015440,1319536611,1380350905,0,280269662
16,1,44.5,49,42,36,16,1085.5,926.5,7560,1512,172,1512,4008,5,3.2,1607015440,1319536611,1380350905,0,280269662
17,3,17,20,15,19,17,1118.5,1108,1425,285,85,285,1441,5,3.4,1607015440,1319536611,1380350905,0,280269662
18,1,17,20,13,18,19,1135.5,1108,1404,234,81,234,1412,6,3.2,1607015440,1319536611,1380350905,0,280269662
19,1,18,19.5,17,19,19,1118.5,1128,1938,323,91,323,1691,6,3.2,1607015440,1319536611,1380350905,0,280269662
20,3,16,19.5,14,17,13,1136.5,1128,952,238,75,238,1044,4,3.4,1607015440,1319536611,1380350905,0,280269662
21,1,22,39.5,19,30,16,1152.5,1108,2850,570,114,570,2138,5,3.2,1607015440,1319536611,1380350905,0,280269662
22,3,18.5,39.5,17,30,17,1174.5,1108,2550,510,111,510,2108,5,3.4,1607015440,1319536611,1380350905,0,280269662
23,3,33,28,28,22,17,1208,1206.5,3080,616,117,616,2316,5,3.4,1607015440,1319536611,1380350905,0,280269662
24,1,24.5,28,13,27,16,1241,1206.5,1755,351,96,351,1631,5,3.2,1607015440,1319536611,1380350905,0,280269662
25,5,57.5,38.5,56,30,12,1208,1234.5,5040,1680,184,1680,3744,3,4,1607015440,1319536611,1380350905,0,280269662
26,3,42.5,40,32,30,13,1208,1280,3840,960,137,960,2572,4,3.4,1607015440,1319536611,1380350905,0,280269662
27,1,42.5,33.5,23,18,28,1208,1320,3726,414,110,414,2710,9,3.2,1607015440,1319536611,1380350905,0,280269662
28,3,30,42,11,23,13,1007,1108,1012,253,81,253,1137,4,3.4,1607015440,1319536611,1380350905,0,280269662
29,3,27.5,42,24,37,13,1037,1108,3552,888,135,888,2474,4,3.4,1607015440,1319536611,1380350905,0,280269662
30,3,25,42,8,34,17,1007,1150,1360,272,101,272,1700,5,3.4,1607015440,1319536611,1380350905,0,280269662
31,3,32,24,13,17,27,955.5,1108,1768,221,87,221,1841,8,3.4,1607015440,1319536611,1380350905,0,280269662
32,3,32,17,28,16,17,955.5,1132,2240,448,105,448,1944,5,3.4,1607015440,1319536611,1380350905,0,280269662
33,3,32,43,30,34,13,955.5,1149,4080,1020,141,1020,2684,4,3.4,1607015440,1319536611,1380350905,0,280269662
34,3,37,36.5,32,31,20,912,926.5,5952,992,146,992,3512,6,3.4,1607015440,1319536611,1380350905,0,280269662
35,3,22,36.5,8,32,23,949,926.5,1792,256,103,256,2096,7,3.4,1607015440,1319536611,1380350905,0,280269662
36,1,16.5,36.5,13,24,16,971,926.5,1560,312,90,312,1496,5,3.2,1607015440,1319536611,1380350905,0,280269662
37,3,22,28,7,18,30,1120.5,1027,1134,126,80,126,1626,9,3.4,1607015440,1319536611,1380350905,0,280269662
38,3,18,28,11,24,13,1142.5,1027,1056,264,83,264,1174,4,3.4,1607015440,1319536611,1380350905,0,280269662
39,3,15.5,21,12,19,23,1177.5,1042,1596,228,85,228,1654,7,3.4,1607015440,1319536611,1380350905,0,280269662
40,3,32.5,30,22,22,13,1160.5,1063,1936,484,101,484,1628,4,3.4,1607015440,1319536611,1380350905,0,280269662
41,3,39,25,22,22,13,920,1206.5,1936,484,101,484,1628,4,3.4,1607015440,1319536611,1380350905,0,280269662
42,1,28.5,28,21,21,16,959,1206.5,2205,441,100,441,1785,5,3.2,1607015440,1319536611,1380350905,0,280269662
43,3,28.5,34.5,27,24,13,959,1234.5,2592,648,115,648,1974,4,3.4,1607015440,1319536611,1380350905,0,280269662
44,1,25,41,20,28,16,1137,926.5,2800,560,112,560,2096,5,3.2,1607015440,1319536611,1380350905,0,280269662
45,3,31,18,14,17,17,1162,926.5,1190,238,79,238,1292,5,3.4,1607015440,1319536611,1380350905,0,280269662
46,3,31,23,15,22,17,1162,944.5,1650,330,91,330,1588,5,3.4,1607015440,1319536611,1380350905,0,280269662
47,5,56,46,55,35,8,1137,967.5,3850,1925,188,1925,3365,2,4,1607015440,1319536611,1380350905,0,280269662
48,3,50,34,32,18,13,1063.5,1027,2304,576,113,576,1876,4,3.4,1607015440,1319536611,1380350905,0,280269662
