ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,2,51,60.5,36,42,39,1046.5,967,15120,1512,195,1512,7596,10,3.9,1090368314,447654840,1126937192,302276132,239286054
2,4,36,36,21,25,51,1097.5,967,8925,525,143,525,5217,17,3,1090368314,447654840,1126937192,302276132,239286054
3,1,36,24.5,29,21,16,1097.5,1003,3045,609,116,609,2209,5,3.2,1090368314,447654840,1126937192,302276132,239286054
4,1,39.5,44,29,37,16,1046.5,1034.5,5365,1073,148,1073,3185,5,3.2,1090368314,447654840,1126937192,302276132,239286054
5,1,39.5,34.5,29,30,16,1046.5,1078.5,4350,870,134,870,2758,5,3.2,1090368314,447654840,1126937192,302276132,239286054
6,3,23,43,14,36,13,1231.5,1227,2016,504,113,504,1804,4,3.4,1090368314,447654840,1126937192,302276132,239286054
7,3,23.5,43,23,29,13,1254.5,1227,2668,667,117,667,2019,4,3.4,1090368314,447654840,1126937192,302276132,239286054
8,3,46.5,30.5,28,20,13,1231.5,1270,2240,560,109,560,1808,4,3.4,1090368314,447654840,1126937192,302276132,239286054
9,5,65.5,31,65,24,12,967.5,1040.5,4680,1560,190,1560,3696,3,4,1090368314,447654840,1126937192,302276132,239286054
10,5,65.5,41.5,59,24,12,967.5,1071.5,4248,1416,178,1416,3408,3,4,1090368314,447654840,1126937192,302276132,239286054
11,1,29,61.5,22,55,16,963.5,1227,6050,1210,170,1210,3674,5,3.2,1090368314,447654840,1126937192,302276132,239286054
12,1,17,25,13,23,19,992.5,1227,1794,299,91,299,1667,6,3.2,1090368314,447654840,1126937192,302276132,239286054
13,3,23.5,25,18,21,17,1009.5,1227,1890,378,95,378,1704,5,3.4,1090368314,447654840,1126937192,302276132,239286054
14,1,40.5,36.5,30,22,16,992.5,1252,3300,660,120,660,2324,5,3.2,1090368314,447654840,1126937192,302276132,239286054
15,3,35.5,35,26,24,13,1098,1291.5,2496,624,113,624,1924,4,3.4,1090368314,447654840,1126937192,302276132,239286054
16,3,41.5,47,33,35,27,1046.5,1128,9240,1155,163,1155,4827,8,3.4,1090368314,447654840,1126937192,302276132,239286054
17,1,41.5,37,29,20,32,1046.5,1175,5800,580,130,580,3716,10,3.2,1090368314,447654840,1126937192,302276132,239286054
18,5,72.5,35.5,53,18,8,1147,967,1908,954,150,954,2090,2,4,1090368314,447654840,1126937192,302276132,239286054
19,4,40,35,23,24,42,1147,1272.5,7728,552,136,552,4500,14,3,1090368314,447654840,1126937192,302276132,239286054
20,3,17,35,8,18,17,1187,1272.5,720,144,69,144,1028,5,3.4,1090368314,447654840,1126937192,302276132,239286054
21,3,20.5,35,20,33,20,1204,1272.5,3960,660,126,660,2780,6,3.4,1090368314,447654840,1126937192,302276132,239286054
22,5,77.5,38.5,62,36,8,1147,1227,4464,2232,204,2232,3800,2,4,1090368314,447654840,1126937192,302276132,239286054
23,3,44.5,45,31,34,20,1046.5,1291.5,6324,1054,150,1054,3654,6,3.4,1090368314,447654840,1126937192,302276132,239286054
24,1,44.5,36.5,39,19,16,1046.5,1336.5,3705,741,132,741,2597,5,3.2,1090368314,447654840,1126937192,302276132,239286054
25,3,42,41,33,32,34,1147,1009.5,10560,1056,164,1056,5476,10,3.4,1090368314,447654840,1126937192,302276132,239286054
26,3,14,17,11,16,17,1189,1009.5,880,176,71,176,1094,5,3.4,1090368314,447654840,1126937192,302276132,239286054
27,3,16.5,17,14,16,17,1203,1009.5,1120,224,77,224,1244,5,3.4,1090368314,447654840,1126937192,302276132,239286054
28,3,30.5,24,22,20,13,1189,1026.5,1760,440,97,440,1532,4,3.4,1090368314,447654840,1126937192,302276132,239286054
29,1,50.5,39,40,33,12,1226.5,1045.5,5280,1320,158,1320,3072,4,3.2,1090368314,447654840,1126937192,302276132,239286054
30,3,50.5,28.5,31,23,17,1226.5,1084.5,3565,713,125,713,2549,5,3.4,1090368314,447654840,1126937192,302276132,239286054
31,3,45,45.5,29,36,34,1147,902,10440,1044,164,1044,5464,10,3.4,1090368314,447654840,1126937192,302276132,239286054
32,3,47.5,45.5,34,27,13,1192,902,3672,918,135,918,2504,4,3.4,1090368314,447654840,1126937192,302276132,239286054
33,1,52,57.5,43,38,16,1046.5,1227,8170,1634,178,1634,4226,5,3.2,1090368314,447654840,1126937192,302276132,239286054
34,1,35,57.5,19,45,16,1098.5,1227,4275,855,144,855,2903,5,3.2,1090368314,447654840,1126937192,302276132,239286054
35,5,65.5,35,61,21,8,967.5,1128,2562,1281,172,1281,2593,2,4,1090368314,447654840,1126937192,302276132,239286054
36,3,17,23,15,20,17,967.5,1163,1500,300,87,300,1490,5,3.4,1090368314,447654840,1126937192,302276132,239286054
37,3,36,26,29,20,17,967.5,1186,2900,580,115,580,2246,5,3.4,1090368314,447654840,1126937192,302276132,239286054
38,3,19,21,10,16,17,985.5,1295.5,800,160,69,160,1044,5,3.4,1090368314,447654840,1126937192,302276132,239286054
39,3,28.5,39,28,20,23,1004.5,1295.5,3920,560,119,560,2768,7,3.4,1090368314,447654840,1126937192,302276132,239286054
40,3,29,38.5,14,31,13,963.5,1334.5,1736,434,103,434,1604,4,3.4,1090368314,447654840,1126937192,302276132,239286054
41,3,23,38.5,17,26,17,992.5,1334.5,2210,442,103,442,1904,5,3.4,1090368314,447654840,1126937192,302276132,239286054
42,3,17.5,38.5,12,24,20,1015.5,1334.5,1728,288,92,288,1728,6,3.4,1090368314,447654840,1126937192,302276132,239286054
43,3,37,28,18,20,17,1147,1057.5,1800,360,93,360,1652,5,3.4,1090368314,447654840,1126937192,302276132,239286054
44,3,16,27.5,11,17,13,1147,1085.5,748,187,69,187,915,4,3.4,1090368314,447654840,1126937192,302276132,239286054
45,3,21,27.5,9,19,13,1163,1085.5,684,171,69,171,899,4,3.4,1090368314,447654840,1126937192,302276132,239286054
46,1,40.5,46,28,40,22,1093,1034.5,7840,1120,158,1120,4112,7,3.2,1090368314,447654840,1126937192,302276132,239286054
47,3,40.5,32.5,25,16,13,1093,1080.5,1600,400,95,400,1466,4,3.4,1090368314,447654840,1126937192,302276132,239286054
48,2,65.5,66.5,46,48,39,967.5,967,22080,2208,227,2208,9540,10,3.9,1090368314,447654840,1126937192,302276132,239286054
49,1,54.5,34,40,31,28,1226.5,967,11160,1240,170,1240,5216,9,3.2,1090368314,447654840,1126937192,302276132,239286054
50,3,27,19,21,18,17,1226.5,1001,1890,378,95,378,1704,5,3.4,1090368314,447654840,1126937192,302276132,239286054
51,3,27,18.5,8,18,17,1226.5,1020,720,144,69,144,1028,5,3.4,1090368314,447654840,1126937192,302276132,239286054
52,3,27.5,37.5,18,29,17,1253.5,1001,2610,522,111,522,2120,5,3.4,1090368314,447654840,1126937192,302276132,239286054
53,5,79.5,45.5,70,29,12,1147,1128,6090,2030,210,2030,4406,3,4,1090368314,447654840,1126937192,302276132,239286054
54,1,38.5,38,29,21,16,1095,1128,3045,609,116,609,2209,5,3.2,1090368314,447654840,1126937192,302276132,239286054
55,3,29,21,10,16,17,1233.5,1128,800,160,69,160,1044,5,3.4,1090368314,447654840,1126937192,302276132,239286054
56,3,29,27,23,26,17,1233.5,1149,2990,598,115,598,2264,5,3.4,1090368314,447654840,1126937192,302276132,239286054
57,3,21.5,48,20,33,13,1262.5,1128,2640,660,119,660,2038,4,3.4,1090368314,447654840,1126937192,302276132,239286054
58,3,24,18,14,16,17,1233.5,1176,1120,224,77,224,1244,5,3.4,1090368314,447654840,1126937192,302276132,239286054
59,3,24,18,22,16,13,1233.5,1194,1408,352,89,352,1340,4,3.4,1090368314,447654840,1126937192,302276132,239286054
60,3,26.5,36,25,26,13,1257.5,1176,2600,650,115,650,1976,4,3.4,1090368314,447654840,1126937192,302276132,239286054
61,1,47,47.5,32,28,16,887,852.5,4480,896,136,896,2816,5,3.2,1090368314,447654840,1126937192,302276132,239286054
62,3,32.5,47.5,25,28,23,934,852.5,4900,700,129,700,3138,7,3.4,1090368314,447654840,1126937192,302276132,239286054
63,3,13,17,10,16,17,887,907,800,160,69,160,1044,5,3.4,1090368314,447654840,1126937192,302276132,239286054
64,3,12,17,10,16,30,900,907,1440,160,82,160,1720,9,3.4,1090368314,447654840,1126937192,302276132,239286054
65,3,25,23.5,8,18,17,887,924,720,144,69,144,1028,5,3.4,1090368314,447654840,1126937192,302276132,239286054
66,1,21,40.5,19,37,16,912,907,3515,703,128,703,2495,5,3.2,1090368314,447654840,1126937192,302276132,239286054
67,3,33.5,40.5,14,34,13,933,907,1904,476,109,476,1724,4,3.4,1090368314,447654840,1126937192,302276132,239286054
68,4,34,40,22,26,51,973.5,852.5,9724,572,147,572,5468,17,3,1090368314,447654840,1126937192,302276132,239286054
69,3,25.5,40,8,33,13,1007.5,852.5,1056,264,95,264,1330,4,3.4,1090368314,447654840,1126937192,302276132,239286054
70,4,44,39.5,27,26,42,1046.5,852.5,9828,702,148,702,5154,14,3,1090368314,447654840,1126937192,302276132,239286054
71,5,87,48.5,77,31,8,1046.5,899,4774,2387,224,2387,4115,2,4,1090368314,447654840,1126937192,302276132,239286054
72,1,46,42.5,31,23,16,1147,852.5,3565,713,124,713,2441,5,3.2,1090368314,447654840,1126937192,302276132,239286054
73,5,86.5,52.5,75,33,12,1246.5,852.5,7425,2475,228,2475,5067,3,4,1090368314,447654840,1126937192,302276132,239286054
74,3,21,35.5,7,20,17,1291.5,912,700,140,71,140,1058,5,3.4,1090368314,447654840,1126937192,302276132,239286054
75,3,20.5,35.5,18,33,27,1312.5,912,4752,594,129,594,3348,8,3.4,1090368314,447654840,1126937192,302276132,239286054
76,3,43,35,30,25,13,887,967,3000,750,123,750,2180,4,3.4,1090368314,447654840,1126937192,302276132,239286054
77,3,30.5,27,28,22,13,930,967,2464,616,113,616,1916,4,3.4,1090368314,447654840,1126937192,302276132,239286054
78,3,30.5,38.5,14,19,17,930,994,1330,266,83,266,1388,5,3.4,1090368314,447654840,1126937192,302276132,239286054
79,4,38,40,19,25,63,887,1039.5,9975,475,151,475,6019,21,3,1090368314,447654840,1126937192,302276132,239286054
80,3,18,33.5,13,32,27,887,1079.5,3328,416,117,416,2846,8,3.4,1090368314,447654840,1126937192,302276132,239286054
81,3,20,33.5,11,25,17,905,1079.5,1375,275,89,275,1499,5,3.4,1090368314,447654840,1126937192,302276132,239286054
82,3,45,41.5,32,34,34,1288,997,10880,1088,166,1088,5576,10,3.4,1090368314,447654840,1126937192,302276132,239286054
83,5,73.5,44.5,72,26,8,887,1128,3744,1872,204,1872,3440,2,4,1090368314,447654840,1126937192,302276132,239286054
84,3,35,32.5,31,31,17,887,1179.5,4805,961,141,961,3069,5,3.4,1090368314,447654840,1126937192,302276132,239286054
85,3,38.5,32.5,27,30,23,922,1179.5,5670,810,137,810,3432,7,3.4,1090368314,447654840,1126937192,302276132,239286054
86,3,22,35,10,29,17,1291,1128,1450,290,95,290,1616,5,3.4,1090368314,447654840,1126937192,302276132,239286054
87,3,20,35,8,25,20,1313,1128,1200,200,86,200,1520,6,3.4,1090368314,447654840,1126937192,302276132,239286054
88,1,42,49,29,30,16,1291,1163,4350,870,134,870,2758,5,3.2,1090368314,447654840,1126937192,302276132,239286054
89,2,69.5,67.5,52,53,42,887,1227,30316,2756,252,2756,11576,11,3.9,1090368314,447654840,1126937192,302276132,239286054
90,2,69.5,71.5,50,54,46,887,1301.5,32400,2700,254,2700,12268,12,3.9,1090368314,447654840,1126937192,302276132,239286054
91,3,37,30,25,26,13,1147,1314.5,2600,650,115,650,1976,4,3.4,1090368314,447654840,1126937192,302276132,239286054
92,3,37,28.5,18,17,13,1147,1344.5,1224,306,83,306,1216,4,3.4,1090368314,447654840,1126937192,302276132,239286054
93,3,48,34,30,20,27,1285,1227,4800,600,127,600,3300,8,3.4,1090368314,447654840,1126937192,302276132,239286054
94,3,19,39.5,9,29,13,1285,1261,1044,261,89,261,1249,4,3.4,1090368314,447654840,1126937192,302276132,239286054
95,3,29,23,28,22,13,1304,1261,2464,616,113,616,1916,4,3.4,1090368314,447654840,1126937192,302276132,239286054
96,3,29,16.5,10,16,17,1304,1284,800,160,69,160,1044,5,3.4,1090368314,447654840,1126937192,302276132,239286054
97,1,56.5,65.5,42,51,19,1231.5,1307.5,12852,2142,205,2142,5676,6,3.2,1090368314,447654840,1126937192,302276132,239286054
98,3,17,34,9,23,20,1295,1307.5,1242,207,84,207,1487,6,3.4,1090368314,447654840,1126937192,302276132,239286054
99,3,21,34,16,21,17,1312,1307.5,1680,336,91,336,1594,5,3.4,1090368314,447654840,1126937192,302276132,239286054
100,3,16,31.5,15,17,20,1295,1341.5,1530,255,84,255,1535,6,3.4,1090368314,447654840,1126937192,302276132,239286054
101,3,22,31.5,21,29,23,1311,1341.5,4263,609,123,609,2909,7,3.4,1090368314,447654840,1126937192,302276132,239286054
102,3,45.5,31,32,30,20,1347,967,5760,960,144,960,3440,6,3.4,1090368314,447654840,1126937192,302276132,239286054
103,1,45.5,46.5,41,39,16,1347,998,7995,1599,176,1599,4159,5,3.2,1090368314,447654840,1126937192,302276132,239286054
104,5,54,47,53,28,12,813.5,1128,4452,1484,174,1484,3428,3,4,1090368314,447654840,1126937192,302276132,239286054
105,5,54,37,53,31,8,813.5,1175,3286,1643,176,1643,2987,2,4,1090368314,447654840,1126937192,302276132,239286054
106,3,40.5,23,25,20,17,1347,1128,2500,500,107,500,2030,5,3.4,1090368314,447654840,1126937192,302276132,239286054
107,3,21,27,11,17,17,1347,1151,935,187,73,187,1139,5,3.4,1090368314,447654840,1126937192,302276132,239286054
