Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,364116,1.054091853,173395.0,3.3218019596037003
2,71698,0.213456207,17301.5,6.809896946383625
3,373132,0.876368102,233192.24999999997,2.3952151159711716
4,297189,0.711806316,55530.750000000015,7.763608696504023
5,61378,0.113547008,62397.25,1.5969610438606192
