Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,247373,0.715640674,84241.74999999997,4.625112765788381
2,1335279,3.997617972,168825.75,12.25850399465696
3,179951,0.423200202,69760.50000000001,3.825204332160659
4,518058,1.243214409,88166.25000000003,8.29938522538398
5,26611,0.049330418,28885.50000000005,1.5300273106223903
