Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,522982,1.513251596,236577.25,3.4941114178863906
2,173079,0.516376587,36248.75,7.690092972108367
3,491134,1.154791488,294572.75,2.5195823559362682
4,105978,0.25431372,23941.5,6.24594076911743
5,156401,0.289716718,171567.25,1.4885374309093202
