ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,1,27,49,18,33,25,947,1147,4752,594,127,594,3144,8,3.2,1486965188,711539568,1235076904,249822200,181816874
2,3,28.5,19,10,18,23,974,1147,1260,180,79,180,1468,7,3.4,1486965188,711539568,1235076904,249822200,181816874
3,3,28.5,30,28,23,17,974,1166,3220,644,119,644,2378,5,3.4,1486965188,711539568,1235076904,249822200,181816874
4,5,55.5,37,54,24,8,947,1196,2592,1296,164,1296,2544,2,4,1486965188,711539568,1235076904,249822200,181816874
5,2,79.5,49.5,65,38,62,1053.5,947,39520,2470,268,2470,15242,16,3.9,1486965188,711539568,1235076904,249822200,181816874
6,3,44.5,43,33,32,27,1229.5,1147,8448,1056,157,1056,4566,8,3.4,1486965188,711539568,1235076904,249822200,181816874
7,1,44.5,43,32,41,22,1229.5,1190,9184,1312,168,1312,4524,7,3.2,1486965188,711539568,1235076904,249822200,181816874
8,3,31,22,21,20,17,1053.5,1089,2100,420,99,420,1814,5,3.4,1486965188,711539568,1235076904,249822200,181816874
9,3,31,22,27,17,23,1053.5,1111,3213,459,111,459,2483,7,3.4,1486965188,711539568,1235076904,249822200,181816874
10,4,42,45,25,29,63,1091,1247,15225,725,171,725,7529,21,3,1486965188,711539568,1235076904,249822200,181816874
11,1,42,34.5,31,23,16,1091,1292,3565,713,124,713,2441,5,3.2,1486965188,711539568,1235076904,249822200,181816874
12,1,14,30,12,24,22,1239.5,1247,2016,288,94,288,1872,7,3.2,1486965188,711539568,1235076904,249822200,181816874
13,3,21.5,30,14,28,13,1253.5,1247,1568,392,97,392,1484,4,3.4,1486965188,711539568,1235076904,249822200,181816874
14,1,35.5,46.5,34,46,16,1239.5,1277,7820,1564,176,1564,4124,5,3.2,1486965188,711539568,1235076904,249822200,181816874
15,1,28,55.5,23,40,16,947,947,4600,920,142,920,2936,5,3.2,1486965188,711539568,1235076904,249822200,181816874
16,3,30,29,12,18,27,975,947,1728,216,87,216,1836,8,3.4,1486965188,711539568,1235076904,249822200,181816874
17,3,30,26.5,28,23,17,975,976,3220,644,119,644,2378,5,3.4,1486965188,711539568,1235076904,249822200,181816874
18,3,17,29,12,27,17,1005,947,1620,324,95,324,1650,5,3.4,1486965188,711539568,1235076904,249822200,181816874
19,3,24.5,29,19,21,17,1022,947,1995,399,97,399,1759,5,3.4,1486965188,711539568,1235076904,249822200,181816874
20,3,23,26.5,16,18,20,1005,976,1728,288,88,288,1648,6,3.4,1486965188,711539568,1235076904,249822200,181816874
21,3,18.5,26.5,17,26,17,1028,976,2210,442,103,442,1904,5,3.4,1486965188,711539568,1235076904,249822200,181816874
22,3,47,36,28,22,13,1194.5,1060.5,2464,616,113,616,1916,4,3.4,1486965188,711539568,1235076904,249822200,181816874
23,3,47,36.5,30,22,13,1194.5,1096.5,2640,660,117,660,2012,4,3.4,1486965188,711539568,1235076904,249822200,181816874
24,3,17,38,11,22,23,1009.5,1147,1694,242,89,242,1760,7,3.4,1486965188,711539568,1235076904,249822200,181816874
25,3,23,38,14,28,13,1026.5,1147,1568,392,97,392,1484,4,3.4,1486965188,711539568,1235076904,249822200,181816874
26,3,40,21,22,20,13,1009.5,1185,1760,440,97,440,1532,4,3.4,1486965188,711539568,1235076904,249822200,181816874
27,3,40,27,34,16,20,1009.5,1206,3264,544,120,544,2544,6,3.4,1486965188,711539568,1235076904,249822200,181816874
28,3,45.5,31,33,25,13,1248.5,1055.5,3300,825,129,825,2333,4,3.4,1486965188,711539568,1235076904,249822200,181816874
29,3,45.5,46.5,30,32,30,1248.5,1086.5,8640,960,154,960,4680,9,3.4,1486965188,711539568,1235076904,249822200,181816874
30,3,21,43.5,20,24,13,947,1247,1920,480,101,480,1624,4,3.4,1486965188,711539568,1235076904,249822200,181816874
31,1,24,43.5,14,37,25,968,1247,4144,518,127,518,3068,8,3.2,1486965188,711539568,1235076904,249822200,181816874
32,3,42.5,43.5,23,24,34,992,1247,5520,552,128,552,3748,10,3.4,1486965188,711539568,1235076904,249822200,181816874
33,1,33,34.5,18,28,16,1053.5,1047.5,2520,504,108,504,1976,5,3.2,1486965188,711539568,1235076904,249822200,181816874
34,1,46.5,34.5,30,33,19,1086.5,1047.5,5940,990,145,990,3384,6,3.2,1486965188,711539568,1235076904,249822200,181816874
35,3,38,29,28,28,13,1147,994.5,3136,784,125,784,2240,4,3.4,1486965188,711539568,1235076904,249822200,181816874
36,3,38,30,24,17,17,1147,1023.5,2040,408,99,408,1802,5,3.4,1486965188,711539568,1235076904,249822200,181816874
37,2,56.5,59,42,41,54,1185,994.5,24108,1722,220,1722,10686,14,3.9,1486965188,711539568,1235076904,249822200,181816874
38,3,42.5,34,27,27,13,1041.5,1247,2916,729,121,729,2133,4,3.4,1486965188,711539568,1235076904,249822200,181816874
39,1,42.5,45.5,40,27,19,1041.5,1281,6480,1080,153,1080,3626,6,3.2,1486965188,711539568,1235076904,249822200,181816874
40,1,38,40.5,31,34,16,1147,947,5270,1054,146,1054,3134,5,3.2,1486965188,711539568,1235076904,249822200,181816874
41,1,26,40.5,13,33,16,1185,947,2145,429,108,429,1901,5,3.2,1486965188,711539568,1235076904,249822200,181816874
42,3,30.5,40.5,26,26,13,1211,947,2704,676,117,676,2028,4,3.4,1486965188,711539568,1235076904,249822200,181816874
43,3,37.5,39.5,20,20,13,1185,1147,1600,400,93,400,1440,4,3.4,1486965188,711539568,1235076904,249822200,181816874
