Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,151618,0.439094573,43538.50000000001,5.494301607146091
2,1366474,4.094001603,146952.75,14.439910495156225
3,102645,0.241181129,34879.49999999999,4.355731896204198
4,595273,1.428074714,86528.25,9.676836231666131
5,26420,0.048828232,26757.5,1.6327287334301517
