Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,601545,1.739968578,270455.75,3.5775851174076787
2,199794,0.597321438,46210.5,6.832315978456014
3,575742,1.355449441,339926.25,2.5279422176607156
4,63969,0.153658287,14712.0,6.098093422306959
5,100701,0.186576162,108673.0,1.535989383932521
