Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,796203,2.300014356,348411.25,3.592548265379214
2,668059,1.993846806,129922.5,8.193273033880116
3,142326,0.333654417,82330.75,2.538102477452375
4,141950,0.340128364,29007.25,6.98804967201211
5,554597,1.026040978,572025.0,1.5643911506771262
