Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,368885,1.068369502,179767.25,3.2178177876930256
2,441100,1.31740491,89459.50000000001,7.881078087172476
3,629959,1.482536121,382140.75,2.4588491641808226
4,7344,0.017673516,1727.0,5.671042471042471
5,103669,0.19235123,118652.99999999999,1.412499659372701
