ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,5,75.5,31,71,22,8,917.5,1267,3124,1562,194,1562,3050,2,4,2729837686,2385047928,474917561,291253795,906341030
2,5,75.5,45.5,62,29,12,917.5,1298,5394,1798,194,1798,3982,3,4,2729837686,2385047928,474917561,291253795,906341030
3,2,66,75.5,53,63,42,1087,1177.5,36729,3339,274,3339,13083,11,3.9,2729837686,2385047928,474917561,291253795,906341030
4,2,66,63.5,55,50,46,1087,1107,33000,2750,256,2750,12410,12,3.9,2729837686,2385047928,474917561,291253795,906341030
5,1,40,33,37,22,16,953,1107,4070,814,134,814,2702,5,3.2,2729837686,2385047928,474917561,291253795,906341030
6,1,40,24.5,30,21,16,953,1140,3150,630,118,630,2262,5,3.2,2729837686,2385047928,474917561,291253795,906341030
7,2,66,72.5,51,55,50,1007,947,36465,2805,262,2805,13405,13,3.9,2729837686,2385047928,474917561,291253795,906341030
8,5,73.5,39,58,25,12,1168,947,4350,1450,178,1450,3442,3,4,2729837686,2385047928,474917561,291253795,906341030
9,5,73.5,37.5,63,20,12,1168,986,3780,1260,178,1260,3252,3,4,2729837686,2385047928,474917561,291253795,906341030
10,1,57,71.5,38,61,16,936,1021.5,11590,2318,214,2318,5486,5,3.2,2729837686,2385047928,474917561,291253795,906341030
11,2,66,79.5,54,68,35,1087,1267,33048,3672,279,3672,12212,9,3.9,2729837686,2385047928,474917561,291253795,906341030
12,1,56,42,38,28,19,937,1171.5,6384,1064,151,1064,3572,6,3.2,2729837686,2385047928,474917561,291253795,906341030
13,5,56,39.5,54,31,12,937,1213.5,5022,1674,182,1674,3714,3,4,2729837686,2385047928,474917561,291253795,906341030
14,2,66,62.5,54,47,42,1087,947,27918,2538,244,2538,11022,11,3.9,2729837686,2385047928,474917561,291253795,906341030
15,5,75.5,38,74,24,12,1168,1267,5328,1776,208,1776,4128,3,4,2729837686,2385047928,474917561,291253795,906341030
16,3,30,38.5,13,24,13,1168,1305,1248,312,87,312,1274,4,3.4,2729837686,2385047928,474917561,291253795,906341030
17,1,45.5,38.5,38,28,19,1198,1305,6384,1064,151,1064,3572,6,3.2,2729837686,2385047928,474917561,291253795,906341030
18,2,66,72.5,48,57,39,1007,1267,27360,2736,249,2736,10926,10,3.9,2729837686,2385047928,474917561,291253795,906341030
19,2,66,76.5,48,57,39,1087,1016.5,27360,2736,249,2736,10926,10,3.9,2729837686,2385047928,474917561,291253795,906341030
20,2,62.5,73.5,48,57,39,1168,1179.5,27360,2736,249,2736,10926,10,3.9,2729837686,2385047928,474917561,291253795,906341030
21,2,66,71.5,55,53,66,1007,1107,49555,2915,282,2915,17171,17,3.9,2729837686,2385047928,474917561,291253795,906341030
22,2,66,66.5,54,47,42,1007,1026.5,27918,2538,244,2538,11022,11,3.9,2729837686,2385047928,474917561,291253795,906341030
23,2,78.5,65.5,60,52,81,1168,1107,65520,3120,305,3120,21264,21,3.9,2729837686,2385047928,474917561,291253795,906341030
24,3,49,33.5,31,33,20,944,981,6138,1023,148,1023,3583,6,3.4,2729837686,2385047928,474917561,291253795,906341030
25,2,77.5,62.5,64,46,39,1168,1030.5,29440,2944,259,2944,11524,10,3.9,2729837686,2385047928,474917561,291253795,906341030
26,5,66,37,51,22,12,1007,1185.5,3366,1122,158,1122,2874,3,4,2729837686,2385047928,474917561,291253795,906341030
27,5,66,30.5,56,13,8,1007,1222.5,1456,728,146,728,1832,2,4,2729837686,2385047928,474917561,291253795,906341030
28,3,42,31.5,24,17,17,1168,900.5,2040,408,99,408,1802,5,3.4,2729837686,2385047928,474917561,291253795,906341030
29,1,35.5,31.5,32,28,16,1210,900.5,4480,896,136,896,2816,5,3.2,2729837686,2385047928,474917561,291253795,906341030
30,1,45.5,67.5,32,53,16,891.5,947,8480,1696,186,1696,4416,5,3.2,2729837686,2385047928,474917561,291253795,906341030
31,1,37.5,71.5,18,54,19,891.5,1021.5,5832,972,163,972,3708,6,3.2,2729837686,2385047928,474917561,291253795,906341030
32,2,63.5,76.5,48,57,39,1248.5,947,27360,2736,249,2736,10926,10,3.9,2729837686,2385047928,474917561,291253795,906341030
33,1,59.5,62.5,43,58,19,1252.5,1030.5,14964,2494,221,2494,6332,6,3.2,2729837686,2385047928,474917561,291253795,906341030
34,3,42.5,39,33,31,13,887.5,1171.5,4092,1023,141,1023,2687,4,3.4,2729837686,2385047928,474917561,291253795,906341030
35,3,42.5,42.5,26,23,27,887.5,1210.5,4784,598,125,598,3244,8,3.4,2729837686,2385047928,474917561,291253795,906341030
36,1,58.5,65.5,42,50,25,1253.5,1107,16800,2100,209,2100,6700,8,3.2,2729837686,2385047928,474917561,291253795,906341030
37,2,74.5,73.5,64,62,35,1237.5,1179.5,35712,3968,287,3968,12788,9,3.9,2729837686,2385047928,474917561,291253795,906341030
38,3,43,28,31,17,17,867.5,1267,2635,527,113,527,2159,5,3.4,2729837686,2385047928,474917561,291253795,906341030
39,1,43,35.5,34,29,16,867.5,1295,4930,986,142,986,3002,5,3.2,2729837686,2385047928,474917561,291253795,906341030
40,2,48,75.5,33,65,42,862.5,1337.5,23595,2145,238,2145,10377,11,3.9,2729837686,2385047928,474917561,291253795,906341030
41,2,66,66.5,54,47,42,1007,1346.5,27918,2538,244,2538,11022,11,3.9,2729837686,2385047928,474917561,291253795,906341030
42,1,61.5,76.5,43,59,19,1250.5,1267,15222,2537,223,2537,6413,6,3.2,2729837686,2385047928,474917561,291253795,906341030
43,3,36,36,21,34,13,858.5,848,2856,714,123,714,2144,4,3.4,2729837686,2385047928,474917561,291253795,906341030
44,1,36,48,34,45,16,858.5,884,7650,1530,174,1530,4058,5,3.2,2729837686,2385047928,474917561,291253795,906341030
45,3,43.5,45,30,32,13,901.5,848,3840,960,137,960,2572,4,3.4,2729837686,2385047928,474917561,291253795,906341030
46,1,43.5,39,28,20,16,901.5,893,2800,560,112,560,2096,5,3.2,2729837686,2385047928,474917561,291253795,906341030
47,3,41,37,24,30,30,952,848,6480,720,138,720,3960,9,3.4,2729837686,2385047928,474917561,291253795,906341030
48,4,41,47,28,31,39,952,885,11284,868,157,868,5470,13,3,2729837686,2385047928,474917561,291253795,906341030
49,5,66,38,62,28,8,1007,848,3472,1736,188,1736,3176,2,4,2729837686,2385047928,474917561,291253795,906341030
50,5,66,46,50,35,12,1007,886,5250,1750,182,1750,3790,3,4,2729837686,2385047928,474917561,291253795,906341030
51,5,66,34,60,19,12,1087,848,3420,1140,170,1140,3036,3,4,2729837686,2385047928,474917561,291253795,906341030
52,5,66,50,52,34,12,1087,882,5304,1768,184,1768,3832,3,4,2729837686,2385047928,474917561,291253795,906341030
53,5,77.5,45.5,72,27,8,1168,848,3888,1944,206,1944,3528,2,4,2729837686,2385047928,474917561,291253795,906341030
54,2,59.5,84,42,70,62,1252.5,848,47040,2940,286,2940,16828,16,3.9,2729837686,2385047928,474917561,291253795,906341030
55,2,75.5,62.5,64,46,39,917.5,1350.5,29440,2944,259,2944,11524,10,3.9,2729837686,2385047928,474917561,291253795,906341030
56,2,66,59.5,54,47,42,1087,1353.5,27918,2538,244,2538,11022,11,3.9,2729837686,2385047928,474917561,291253795,906341030
57,1,62.5,62.5,43,58,16,1168,1350.5,12470,2494,218,2494,5726,5,3.2,2729837686,2385047928,474917561,291253795,906341030
58,4,48.5,43,30,28,36,1326.5,1267,10080,840,152,840,5016,12,3,2729837686,2385047928,474917561,291253795,906341030
59,1,48.5,34.5,39,33,16,1326.5,1310,6435,1287,160,1287,3591,5,3.2,2729837686,2385047928,474917561,291253795,906341030
60,3,44.5,40,31,31,23,807,848,6727,961,147,961,3813,7,3.4,2729837686,2385047928,474917561,291253795,906341030
61,5,52.5,45,51,32,8,1326.5,848,3264,1632,174,1632,2960,2,4,2729837686,2385047928,474917561,291253795,906341030
62,5,52.5,39,50,35,12,1326.5,893,5250,1750,182,1750,3790,3,4,2729837686,2385047928,474917561,291253795,906341030
63,2,77.5,66.5,59,54,39,807,947,31860,3186,265,3186,12000,10,3.9,2729837686,2385047928,474917561,291253795,906341030
64,2,77.5,72.5,64,62,35,807,1020.5,35712,3968,287,3968,12788,9,3.9,2729837686,2385047928,474917561,291253795,906341030
65,5,73.5,40,69,27,8,807,1107,3726,1863,200,1863,3399,2,4,2729837686,2385047928,474917561,291253795,906341030
66,5,73.5,35.5,63,20,12,807,1147,3780,1260,178,1260,3252,3,4,2729837686,2385047928,474917561,291253795,906341030
67,2,73.5,63.5,55,50,46,807,1189.5,33000,2750,256,2750,12410,12,3.9,2729837686,2385047928,474917561,291253795,906341030
68,1,53.5,63.5,38,54,35,807,1267,22572,2052,219,2052,8492,11,3.2,2729837686,2385047928,474917561,291253795,906341030
69,1,48.5,32,36,21,16,807,1337.5,3780,756,130,756,2580,5,3.2,2729837686,2385047928,474917561,291253795,906341030
70,1,48.5,43.5,33,40,35,807,1369.5,14520,1320,181,1320,6430,11,3.2,2729837686,2385047928,474917561,291253795,906341030
71,5,66,38,53,33,8,1007,794,3498,1749,180,1749,3125,2,4,2729837686,2385047928,474917561,291253795,906341030
72,2,63.5,53,45,42,62,1168,779,30240,1890,236,1890,12678,16,3.9,2729837686,2385047928,474917561,291253795,906341030
73,5,73.5,42,61,29,12,1238.5,790,5307,1769,192,1769,3929,3,4,2729837686,2385047928,474917561,291253795,906341030
