Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,445748,1.289488087,163380.0,4.251495064142305
2,2210561,6.604776291,313786.25,11.07527396205051
3,148386,0.347998447,63866.00000000001,3.4233706309839653
4,460835,1.10551315,81458.75,7.993148754417534
5,140306,0.259633084,142768.25,1.577495509726817
