Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,445716,1.290324273,203338.5,3.4399762289736393
2,184227,0.54981945,40798.0,7.1915915212554165
3,489686,1.152287698,285193.25,2.5634621601071057
4,129524,0.310583485,25259.25000000001,7.2052847507127415
5,126741,0.234917178,138217.0,1.5086957039294344
