Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,352784,1.022421052,179138.25000000003,3.070724303387045
2,154528,0.461457606,26841.500000000025,9.156943497970417
3,532058,1.251731908,298121.75000000006,2.7209710557572047
4,115494,0.277059075,24329.750000000007,6.674892719365416
5,93180,0.172419948,90011.25000000003,1.6721024651757468
