Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,525480,1.52033181,236013.5,3.5141759428615376
2,436030,1.301004915,96705.5,7.2501891404294945
3,388235,0.911781805,247077.0,2.342137173400257
4,142035,0.340679232,28863.75,7.0767161167370425
5,240181,0.444434162,245949.5,1.572714325470231
