Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,952580,2.751785662,411335.0,3.670701208821274
2,812873,2.423510016,182684.5,7.189271895106905
3,205814,0.482039977,117562.0,2.58472628630992
4,122804,0.294317032,24969.75,6.949956847154034
5,497881,0.921279758,536042.5,1.5001951021084587
