ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,5,75.5,41.5,64,27,8,1076.5,1031.5,3456,1728,190,1728,3184,2,4,155400651,1049639379,304334935,1089463191,295055492
2,4,39.5,41,23,29,48,1168,1207,10672,667,152,667,5659,16,3,155400651,1049639379,304334935,1089463191,295055492
3,3,39.5,45,27,34,34,1168,1248,9180,918,156,918,5066,10,3.4,155400651,1049639379,304334935,1089463191,295055492
4,1,48,47.5,36,28,16,1224,1145.5,5040,1008,144,1008,3056,5,3.2,155400651,1049639379,304334935,1089463191,295055492
5,2,62.5,52.5,47,39,78,1089.5,1140.5,36660,1833,250,1833,15249,20,3.9,155400651,1049639379,304334935,1089463191,295055492
6,2,46,54.5,30,39,109,1168,1018.5,32760,1170,247,1170,16212,28,3.9,155400651,1049639379,304334935,1089463191,295055492
7,2,58,54.5,39,35,66,1214,1018.5,23205,1365,214,1365,11133,17,3.9,155400651,1049639379,304334935,1089463191,295055492
8,2,62.5,46.5,47,35,58,1089.5,1087,24675,1645,222,1645,11157,15,3.9,155400651,1049639379,304334935,1089463191,295055492
9,3,48,50.5,33,34,23,901.5,1142.5,7854,1122,157,1122,4204,7,3.4,155400651,1049639379,304334935,1089463191,295055492
10,4,42.5,50.5,25,31,57,949.5,1142.5,14725,775,169,775,7159,19,3,155400651,1049639379,304334935,1089463191,295055492
11,5,90.5,48.5,73,34,12,901.5,1087,7446,2482,226,2482,5050,3,4,155400651,1049639379,304334935,1089463191,295055492
12,3,27,44.5,21,30,27,1168,967,5040,630,129,630,3384,8,3.4,155400651,1049639379,304334935,1089463191,295055492
13,4,49,44.5,31,33,63,1223,967,21483,1023,191,1023,9087,21,3,155400651,1049639379,304334935,1089463191,295055492
14,4,28,51,17,37,51,1008,1207,10693,629,159,629,6137,17,3,155400651,1049639379,304334935,1089463191,295055492
15,3,26.5,51,8,34,13,1036,1207,1088,272,97,272,1364,4,3.4,155400651,1049639379,304334935,1089463191,295055492
16,5,54.5,35,50,17,8,1008,1258,1700,850,142,850,1922,2,4,155400651,1049639379,304334935,1089463191,295055492
17,4,35,51.5,19,33,60,1008,1087,12540,627,164,627,6867,20,3,155400651,1049639379,304334935,1089463191,295055492
18,3,39.5,29,30,27,27,1043,1087,6480,810,141,810,3888,8,3.4,155400651,1049639379,304334935,1089463191,295055492
19,4,42.5,46.5,24,28,45,1109.5,1246.5,10080,672,149,672,5352,15,3,155400651,1049639379,304334935,1089463191,295055492
20,3,20,32.5,8,24,20,1069.5,1207,1152,192,84,192,1472,6,3.4,155400651,1049639379,304334935,1089463191,295055492
21,3,36.5,32.5,26,24,27,1115.5,1207,4992,624,127,624,3324,8,3.4,155400651,1049639379,304334935,1089463191,295055492
22,5,71.5,42.5,60,29,8,1080.5,910.5,3480,1740,186,1740,3164,2,4,155400651,1049639379,304334935,1089463191,295055492
23,1,35,59.5,19,42,35,1008,1013.5,8778,798,157,798,5068,11,3.2,155400651,1049639379,304334935,1089463191,295055492
24,4,26.5,59.5,16,42,78,1043,1013.5,17472,672,194,672,9720,26,3,155400651,1049639379,304334935,1089463191,295055492
25,4,38,35,20,24,72,954,1207,11520,480,160,480,6816,24,3,155400651,1049639379,304334935,1089463191,295055492
26,4,38,51,26,33,63,954,1242,18018,858,181,858,8292,21,3,155400651,1049639379,304334935,1089463191,295055492
27,5,72.5,36.5,53,32,8,919.5,916.5,3392,1696,178,1696,3056,2,4,155400651,1049639379,304334935,1089463191,295055492
28,5,61.5,39.5,52,24,12,1008,967,3744,1248,164,1248,3072,3,4,155400651,1049639379,304334935,1089463191,295055492
29,3,33,39,23,27,13,1214.5,1207,2484,621,113,621,1921,4,3.4,155400651,1049639379,304334935,1089463191,295055492
30,1,24.5,39,15,34,28,1247.5,1207,4590,510,126,510,3254,9,3.2,155400651,1049639379,304334935,1089463191,295055492
31,2,57.5,47,47,35,58,1214.5,1246,24675,1645,222,1645,11157,15,3.9,155400651,1049639379,304334935,1089463191,295055492
32,3,42.5,37,28,36,34,904.5,1207,10080,1008,162,1008,5360,10,3.4,155400651,1049639379,304334935,1089463191,295055492
33,4,46,44,29,26,66,866.5,867,16588,754,176,754,8014,22,3,155400651,1049639379,304334935,1089463191,295055492
