Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,89159,0.258163489,25491.75,5.434618959815918
2,1001398,2.992529892,103154.25,15.379563753364382
3,47154,0.110415108,15571.5,4.705283640173627
4,635433,1.524847884,88826.25,10.16770074525664
5,46574,0.086453056,55071.0,1.3354934908527842
