ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,2,66,79.5,54,69,74,1187,1093.5,70794,3726,320,3726,21930,19,3.9,1773123971,1560008775,808331850,620583419,247528322
2,1,36.5,66,30,62,35,1076,947,20460,1860,219,1860,8300,11,3.2,1773123971,1560008775,808331850,620583419,247528322
3,5,66,32,62,20,8,1187,1187,2480,1240,172,1240,2552,2,4,1773123971,1560008775,808331850,620583419,247528322
4,5,66,36.5,54,18,8,1187,1219,1944,972,152,972,2124,2,4,1773123971,1560008775,808331850,620583419,247528322
5,4,46.5,36,28,24,51,926.5,1187,11424,672,155,672,5976,17,3,1773123971,1560008775,808331850,620583419,247528322
6,3,46.5,28.5,29,19,20,926.5,1223,3306,551,116,551,2471,6,3.4,1773123971,1560008775,808331850,620583419,247528322
7,2,66,66,54,49,78,1187,947,52920,2646,284,2646,18714,20,3.9,1773123971,1560008775,808331850,620583419,247528322
8,1,39.5,49,24,32,16,992.5,1089.5,3840,768,128,768,2560,5,3.2,1773123971,1560008775,808331850,620583419,247528322
9,1,39.5,34.5,38,24,32,992.5,1138.5,9120,912,156,912,4880,10,3.2,1773123971,1560008775,808331850,620583419,247528322
10,2,48,66,29,47,66,1119.5,947,23171,1363,218,1363,11395,17,3.9,1773123971,1560008775,808331850,620583419,247528322
11,1,41.5,33,33,25,16,992.5,1187,4125,825,132,825,2681,5,3.2,1773123971,1560008775,808331850,620583419,247528322
12,4,41.5,47.5,25,31,51,992.5,1220,13175,775,163,775,6487,17,3,1773123971,1560008775,808331850,620583419,247528322
13,1,46.5,61.5,43,49,19,926.5,1027,12642,2107,203,2107,5603,6,3.2,1773123971,1560008775,808331850,620583419,247528322
14,3,34,31,20,20,17,1089,1187,2000,400,97,400,1760,5,3.4,1773123971,1560008775,808331850,620583419,247528322
15,3,34,29.5,25,19,17,1089,1218,2375,475,105,475,1971,5,3.4,1773123971,1560008775,808331850,620583419,247528322
16,4,44.5,60.5,31,45,39,1123,1187,18135,1395,191,1395,7323,13,3,1773123971,1560008775,808331850,620583419,247528322
17,1,33,78.5,20,59,16,1134.5,1254.5,5900,1180,174,1180,3708,5,3.2,1773123971,1560008775,808331850,620583419,247528322
18,5,52.5,31,52,28,12,920.5,1095.5,4368,1456,172,1456,3376,3,4,1773123971,1560008775,808331850,620583419,247528322
19,5,52.5,46.5,52,36,8,920.5,1126.5,3744,1872,184,1872,3280,2,4,1773123971,1560008775,808331850,620583419,247528322
20,1,28,41,18,36,28,1098,1027,5832,648,136,648,3672,9,3.2,1773123971,1560008775,808331850,620583419,247528322
21,1,41.5,41,39,27,16,1126,1027,5265,1053,148,1053,3165,5,3.2,1773123971,1560008775,808331850,620583419,247528322
22,4,32,41.5,20,27,48,1098,1068,8640,540,142,540,5052,16,3,1773123971,1560008775,808331850,620583419,247528322
23,4,37.5,41.5,24,28,42,1130,1068,9408,672,146,672,5040,14,3,1773123971,1560008775,808331850,620583419,247528322
24,1,25,46,16,45,25,1039,1089.5,5760,720,147,720,3770,8,3.2,1773123971,1560008775,808331850,620583419,247528322
