Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,147165,0.42495804,55021.99999999998,4.190944041008119
2,947168,2.827093917,111266.24999999997,13.660305247179553
3,73500,0.172075367,32624.750000000004,3.4504207400800397
4,574685,1.377886711,97194.0,8.42078656624564
5,89825,0.166165354,104155.25000000001,1.3737387640556833
