Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,491211,1.419642711,209733.0,3.662774310448963
2,314363,0.941134026,52023.0,9.324405291570267
3,168917,0.395479708,86406.75,2.984728879072336
4,378067,0.905852792,72931.25,7.415368471635849
5,218976,0.405056844,224556.25,1.579443347488572
