Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,191582,0.554698372,83408.5,3.6244312646026655
2,68580,0.204844953,12347.0,8.709677419354838
3,356242,0.837458952,176816.0,3.0879288525215403
4,331128,0.793752957,63361.0,7.479400072280448
5,42374,0.07872748,51430.0,1.3008135072908673
