ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,2,77.49999999999989,73.5,67,55,113,1035.5,1267,106865,3685,357,3685,31257,29,3.9,182909168,2512606857,270004568,1324182596,99417964
2,3,46.5,34,31,31,30,926.9999999999999,926.5,8649,961,154,961,4681,9,3.4,182909168,2512606857,270004568,1324182596,99417964
3,3,46.5,33,32,24,34,926.9999999999999,960.5,7680,768,146,768,4576,10,3.4,182909168,2512606857,270004568,1324182596,99417964
4,2,39.999999999999886,66,26,49,113,1073,1187,36946,1274,263,1274,18224,29,3.9,182909168,2512606857,270004568,1324182596,99417964
5,2,50,78.5,32,65,101,978.4999999999999,1267,54080,2080,295,2080,21674,26,3.9,182909168,2512606857,270004568,1324182596,99417964
6,1,53.5,29,34,27,32,1012.4999999999999,1224,9180,918,154,918,4822,10,3.2,182909168,2512606857,270004568,1324182596,99417964
7,3,23,42,21,23,20,1221.4999999999998,1087,2898,483,108,483,2243,6,3.4,182909168,2512606857,270004568,1324182596,99417964
8,3,19.5,42,8,37,34,1244.4999999999998,1087,2960,296,124,296,3356,10,3.4,182909168,2512606857,270004568,1324182596,99417964
9,4,42.5,44,27,31,81,1221.4999999999998,1129,22599,837,197,837,10233,27,3,182909168,2512606857,270004568,1324182596,99417964
10,3,47,39,34,32,17,1186.4999999999998,1034,5440,1088,149,1088,3332,5,3.4,182909168,2512606857,270004568,1324182596,99417964
11,1,55.5,37,38,35,32,1008.4999999999999,1087,13300,1330,178,1330,6002,10,3.2,182909168,2512606857,270004568,1324182596,99417964
12,3,41.999999999999886,25,26,18,34,1071,1087,4680,468,122,468,3460,10,3.4,182909168,2512606857,270004568,1324182596,99417964
13,4,41.999999999999886,39,28,27,78,1071,1134,19656,756,188,756,9336,26,3,182909168,2512606857,270004568,1324182596,99417964
