Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,210971,0.611183446,101468.25,3.2621060484821776
2,126588,0.37832403,25424.5,7.659698060690406
3,568484,1.337537055,341085.75,2.523782939679446
4,68996,0.165684298,14652.5,6.6275395033860045
5,103366,0.191344328,109122.5,1.5283706556855903
