Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,212008,0.612825716,78815.75,4.230366701086983
2,1878953,5.611308999,297562.0,9.988586465366009
3,52705,0.123633575,24100.5,3.1045857508909376
4,517775,1.241027881,90236.0,8.229100445009536
5,189746,0.351311968,210728.75,1.4479370754106868
