Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,414633,1.199582025,136056.5,4.7678420504918675
2,2142670,6.412008348,243073.25,13.820890949405362
3,101182,0.237511012,35023.25,4.254696452036794
4,570150,1.368225408,91408.5,8.860071017319212
5,64577,0.119715802,73532.25,1.392698667730613
