Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,315578,0.913397443,140457.25,3.5533161247463045
2,225904,0.673910706,36556.75,9.715987656312162
3,544268,1.280971684,332276.0,2.4691418513074566
4,100940,0.242361055,21838.0,6.38497058637485
5,94858,0.175765268,103241.25,1.4761306386041355
