Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,65496,0.189329895,23471.25,4.554580066410528
2,370195,1.108356291,39365.25,14.763362279538589
3,73134,0.1715072,26085.25,4.306242915814111
4,614568,1.473633402,102840.75,8.485373152875146
5,39267,0.072746898,38941.0,1.5767346610986186
