Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,605816,1.751223943,251086.0,3.7452690797811505
2,841376,2.515169586,140105.25,9.459694805395575
3,199147,0.466578404,103168.25,2.8379332580434853
4,308801,0.740684191,63022.0,6.833694786226432
5,269942,0.499180984,290379.5,1.5156042524640878
