Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,499682,1.444115545,188818.75,4.151294678184148
2,857324,2.559321333,135819.25,10.01005881751974
3,318504,0.747552195,145728.75,3.26236623570172
4,260655,0.625723125,52548.25,6.949641726378937
5,179748,0.332107524,182113.0,1.613160303699316
