ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,1,47.5,64.5,41,55,16,905.5,1048.5,11275,2255,208,2255,5327,5,3.2,1994653198,1918274577,954247493,331927614,383680042
2,3,25,36,18,26,13,903.5,967,1872,468,101,468,1612,4,3.4,1994653198,1918274577,954247493,331927614,383680042
3,3,24.5,36,8,31,13,928.5,967,992,248,91,248,1262,4,3.4,1994653198,1918274577,954247493,331927614,383680042
4,1,49.5,38.5,34,30,35,903.5,1003,11220,1020,163,1020,5500,11,3.2,1994653198,1918274577,954247493,331927614,383680042
5,3,45.5,38,28,23,20,907.5,1290.5,3864,644,122,644,2684,6,3.4,1994653198,1918274577,954247493,331927614,383680042
6,3,45.5,44.5,27,34,30,907.5,1328.5,8262,918,152,918,4578,9,3.4,1994653198,1918274577,954247493,331927614,383680042
7,2,67.49999999999977,76.5,51,62,42,1045.5,1296.5,34782,3162,268,3162,12654,11,3.9,1994653198,1918274577,954247493,331927614,383680042
8,2,64.00000000000023,73.5,47,63,39,1127.9999999999998,1039.5,29610,2961,259,2961,11541,10,3.9,1994653198,1918274577,954247493,331927614,383680042
9,3,36,22,23,17,13,967,1128,1564,391,93,391,1431,4,3.4,1994653198,1918274577,954247493,331927614,383680042
10,3,36,24.5,19,18,20,967,1150,2052,342,94,342,1822,6,3.4,1994653198,1918274577,954247493,331927614,383680042
11,1,46.5,46.5,37,37,16,1003,1128,6845,1369,164,1369,3737,5,3.2,1994653198,1918274577,954247493,331927614,383680042
12,3,36,30.5,22,16,13,967,1181.5,1408,352,89,352,1340,4,3.4,1994653198,1918274577,954247493,331927614,383680042
13,1,46.5,30.5,41,30,16,1003,1181.5,6150,1230,158,1230,3502,5,3.2,1994653198,1918274577,954247493,331927614,383680042
14,5,53.5,41,53,25,12,1207,1128,3975,1325,168,1325,3197,3,4,1994653198,1918274577,954247493,331927614,383680042
15,3,31,43,22,31,13,1207,1169,2728,682,119,682,2060,4,3.4,1994653198,1918274577,954247493,331927614,383680042
16,3,22.5,43,18,33,13,1238,1169,2376,594,115,594,1920,4,3.4,1994653198,1918274577,954247493,331927614,383680042
17,1,49.5,62.5,39,43,16,1207,967,8385,1677,180,1677,4301,5,3.2,1994653198,1918274577,954247493,331927614,383680042
18,1,49.5,76.5,33,57,16,1207,1036.5,9405,1881,196,1881,4761,5,3.2,1994653198,1918274577,954247493,331927614,383680042
19,1,54.5,33,35,24,16,1207,1289.5,4200,840,134,840,2728,5,3.2,1994653198,1918274577,954247493,331927614,383680042
20,5,54.5,50.5,51,31,8,1207,1322.5,3162,1581,172,1581,2893,2,4,1994653198,1918274577,954247493,331927614,383680042
21,1,59.49999999999977,62.5,43,52,35,1053.5,1227,24596,2236,225,2236,8886,11,3.2,1994653198,1918274577,954247493,331927614,383680042
22,3,40.5,46,32,35,30,912.5,1128,10080,1120,164,1120,5140,9,3.4,1994653198,1918274577,954247493,331927614,383680042
23,3,40.5,38,31,22,27,912.5,1174,5456,682,133,682,3544,8,3.4,1994653198,1918274577,954247493,331927614,383680042
24,5,64.00000000000023,35,50,19,12,1127.9999999999998,1128,2850,950,150,950,2606,3,4,1994653198,1918274577,954247493,331927614,383680042
25,3,28,28,20,26,13,1127.9999999999998,1163,2080,520,105,520,1716,4,3.4,1994653198,1918274577,954247493,331927614,383680042
26,1,28,21,26,18,16,1127.9999999999998,1191,2340,468,104,468,1876,5,3.2,1994653198,1918274577,954247493,331927614,383680042
27,1,36.00000000000023,21,36,20,16,1155.9999999999998,1163,3600,720,128,720,2512,5,3.2,1994653198,1918274577,954247493,331927614,383680042
28,3,36.00000000000023,28,21,22,20,1155.9999999999998,1184,2772,462,106,462,2182,6,3.4,1994653198,1918274577,954247493,331927614,383680042
29,5,56.49999999999977,37,51,22,8,1056.5,1128,2244,1122,154,1122,2290,2,4,1994653198,1918274577,954247493,331927614,383680042
30,3,25.499999999999773,47,18,30,13,1087.5,1165,2160,540,109,540,1788,4,3.4,1994653198,1918274577,954247493,331927614,383680042
31,5,64.00000000000023,34,63,23,8,1127.9999999999998,1227,2898,1449,180,1449,2825,2,4,1994653198,1918274577,954247493,331927614,383680042
32,5,64.00000000000023,33.5,50,14,8,1127.9999999999998,1261,1400,700,136,700,1724,2,4,1994653198,1918274577,954247493,331927614,383680042
33,4,35,62.5,23,45,54,967,1227,18630,1035,190,1035,8379,18,3,1994653198,1918274577,954247493,331927614,383680042
34,3,44.5,34,30,33,23,1002,1227,6930,990,149,990,3888,7,3.4,1994653198,1918274577,954247493,331927614,383680042
35,1,44.5,28.5,25,20,16,1002,1261,2500,500,106,500,1940,5,3.2,1994653198,1918274577,954247493,331927614,383680042
36,2,71.5,76.5,57,63,39,967,1296.5,35910,3591,279,3591,12951,10,3.9,1994653198,1918274577,954247493,331927614,383680042
37,1,59.49999999999977,71.5,42,52,19,1053.5,1041.5,13104,2184,207,2184,5756,6,3.2,1994653198,1918274577,954247493,331927614,383680042
38,2,69.5,67.5,54,52,70,967,886,50544,2808,282,2808,17648,18,3.9,1994653198,1918274577,954247493,331927614,383680042
39,1,33.49999999999977,28,20,25,12,1079.5,886,2000,500,102,500,1580,4,3.2,1994653198,1918274577,954247493,331927614,383680042
40,3,33.49999999999977,39.5,14,27,30,1079.5,914,3402,378,112,378,2838,9,3.4,1994653198,1918274577,954247493,331927614,383680042
41,2,64.00000000000023,75.5,48,65,62,1127.9999999999998,878,49920,3120,288,3120,17132,16,3.9,1994653198,1918274577,954247493,331927614,383680042
42,3,43.5,36,26,28,30,1207,869,6552,728,138,728,3968,9,3.4,1994653198,1918274577,954247493,331927614,383680042
43,3,43.5,48.5,27,35,27,1207,905,7560,945,151,945,4293,8,3.4,1994653198,1918274577,954247493,331927614,383680042
44,1,55.5,37,39,29,16,1257.5,869,5655,1131,152,1131,3307,5,3.2,1994653198,1918274577,954247493,331927614,383680042
45,3,23,47.5,8,31,13,1257.5,906,992,248,91,248,1262,4,3.4,1994653198,1918274577,954247493,331927614,383680042
46,3,32.5,47.5,16,36,13,1280.5,906,2304,576,117,576,1928,4,3.4,1994653198,1918274577,954247493,331927614,383680042
